event_id,method
28f3c2258a1d8874,U-DEC
28f3c2258a1d8874,U-DEC
28f3c2258a1d8874,U-DEC
28f3c2258a1d8874,KO/TKO
5d7c18191b8aa432,KO/TKO
5d7c18191b8aa432,S-DEC
5d7c18191b8aa432,KO/TKO
5d7c18191b8aa432,KO/TKO
5d7c18191b8aa432,U-DEC
5d7c18191b8aa432,KO/TKO
5d7c18191b8aa432,KO/TKO
5d7c18191b8aa432,KO/TKO
5d7c18191b8aa432,SUB
5d7c18191b8aa432,SUB
5d7c18191b8aa432,KO/TKO
35dc6220b113b7ec,KO/TKO
35dc6220b113b7ec,U-DEC
35dc6220b113b7ec,KO/TKO
35dc6220b113b7ec,U-DEC
35dc6220b113b7ec,SUB
35dc6220b113b7ec,KO/TKO
35dc6220b113b7ec,KO/TKO
35dc6220b113b7ec,U-DEC
35dc6220b113b7ec,KO/TKO
35dc6220b113b7ec,U-DEC
35dc6220b113b7ec,Overturned
35dc6220b113b7ec,U-DEC
35dc6220b113b7ec,SUB
60884f31ead1609c,KO/TKO
60884f31ead1609c,CNC
60884f31ead1609c,KO/TKO
60884f31ead1609c,U-DEC
60884f31ead1609c,SUB
60884f31ead1609c,KO/TKO
60884f31ead1609c,U-DEC
60884f31ead1609c,SUB
60884f31ead1609c,U-DEC
60884f31ead1609c,U-DEC
60884f31ead1609c,SUB
60884f31ead1609c,SUB
eae4aec1a5a8ff01,KO/TKO
eae4aec1a5a8ff01,U-DEC
eae4aec1a5a8ff01,U-DEC
eae4aec1a5a8ff01,KO/TKO
eae4aec1a5a8ff01,KO/TKO
eae4aec1a5a8ff01,S-DEC
eae4aec1a5a8ff01,KO/TKO
eae4aec1a5a8ff01,Overturned
eae4aec1a5a8ff01,U-DEC
eae4aec1a5a8ff01,KO/TKO
eae4aec1a5a8ff01,SUB
eae4aec1a5a8ff01,KO/TKO
eae4aec1a5a8ff01,KO/TKO
43612456979e5d5e,S-DEC
43612456979e5d5e,KO/TKO
43612456979e5d5e,U-DEC
43612456979e5d5e,S-DEC
43612456979e5d5e,SUB
43612456979e5d5e,S-DEC
43612456979e5d5e,U-DEC
43612456979e5d5e,U-DEC
43612456979e5d5e,KO/TKO
43612456979e5d5e,KO/TKO
df5a77121ba84a5d,U-DEC
df5a77121ba84a5d,KO/TKO
df5a77121ba84a5d,SUB
df5a77121ba84a5d,U-DEC
df5a77121ba84a5d,U-DEC
df5a77121ba84a5d,S-DEC
df5a77121ba84a5d,U-DEC
df5a77121ba84a5d,KO/TKO
df5a77121ba84a5d,SUB
df5a77121ba84a5d,KO/TKO
df5a77121ba84a5d,S-DEC
df5a77121ba84a5d,S-DEC
df5a77121ba84a5d,KO/TKO
b23fca14c7b79935,KO/TKO
b23fca14c7b79935,KO/TKO
b23fca14c7b79935,KO/TKO
b23fca14c7b79935,SUB
b23fca14c7b79935,U-DEC
b23fca14c7b79935,KO/TKO
b23fca14c7b79935,S-DEC
b23fca14c7b79935,SUB
b23fca14c7b79935,U-DEC
b23fca14c7b79935,U-DEC
b23fca14c7b79935,S-DEC
980b4e712489098e,SUB
980b4e712489098e,KO/TKO
980b4e712489098e,KO/TKO
980b4e712489098e,KO/TKO
980b4e712489098e,U-DEC
980b4e712489098e,S-DEC
980b4e712489098e,U-DEC
980b4e712489098e,KO/TKO
980b4e712489098e,U-DEC
980b4e712489098e,KO/TKO
980b4e712489098e,U-DEC
980b4e712489098e,SUB
e5c38954c006f15c,KO/TKO
e5c38954c006f15c,U-DEC
e5c38954c006f15c,SUB
e5c38954c006f15c,S-DEC
e5c38954c006f15c,S-DEC
e5c38954c006f15c,U-DEC
e5c38954c006f15c,KO/TKO
e5c38954c006f15c,KO/TKO
e5c38954c006f15c,U-DEC
e5c38954c006f15c,SUB
e5c38954c006f15c,SUB
e5c38954c006f15c,CNC
cf1a88371c8cb690,SUB
cf1a88371c8cb690,KO/TKO
cf1a88371c8cb690,U-DEC
cf1a88371c8cb690,KO/TKO
cf1a88371c8cb690,S-DEC
cf1a88371c8cb690,U-DEC
cf1a88371c8cb690,SUB
cf1a88371c8cb690,U-DEC
cf1a88371c8cb690,KO/TKO
cf1a88371c8cb690,U-DEC
cf1a88371c8cb690,U-DEC
cf1a88371c8cb690,KO/TKO
cf1a88371c8cb690,SUB
ebc5af72ad5a28cb,KO/TKO
ebc5af72ad5a28cb,U-DEC
ebc5af72ad5a28cb,SUB
ebc5af72ad5a28cb,U-DEC
ebc5af72ad5a28cb,KO/TKO
ebc5af72ad5a28cb,KO/TKO
ebc5af72ad5a28cb,KO/TKO
ebc5af72ad5a28cb,SUB
ebc5af72ad5a28cb,U-DEC
ebc5af72ad5a28cb,U-DEC
ebc5af72ad5a28cb,U-DEC
ebc5af72ad5a28cb,KO/TKO
5330fe7e4c3af81c,SUB
5330fe7e4c3af81c,U-DEC
5330fe7e4c3af81c,KO/TKO
5330fe7e4c3af81c,KO/TKO
5330fe7e4c3af81c,SUB
5330fe7e4c3af81c,U-DEC
5330fe7e4c3af81c,KO/TKO
5330fe7e4c3af81c,S-DEC
5330fe7e4c3af81c,S-DEC
5330fe7e4c3af81c,S-DEC
5330fe7e4c3af81c,S-DEC
5330fe7e4c3af81c,SUB
e0b74df14f52cd15,KO/TKO
e0b74df14f52cd15,U-DEC
e0b74df14f52cd15,U-DEC
e0b74df14f52cd15,U-DEC
e0b74df14f52cd15,KO/TKO
e0b74df14f52cd15,S-DEC
e0b74df14f52cd15,U-DEC
e0b74df14f52cd15,KO/TKO
e0b74df14f52cd15,KO/TKO
e0b74df14f52cd15,KO/TKO
e0b74df14f52cd15,KO/TKO
8fd1f27e86661ede,S-DEC
8fd1f27e86661ede,U-DEC
8fd1f27e86661ede,U-DEC
8fd1f27e86661ede,U-DEC
8fd1f27e86661ede,KO/TKO
8fd1f27e86661ede,S-DEC
8fd1f27e86661ede,SUB
8fd1f27e86661ede,M-DEC
8fd1f27e86661ede,U-DEC
8fd1f27e86661ede,U-DEC
8fd1f27e86661ede,S-DEC
7865707fd684d77b,SUB
7865707fd684d77b,SUB
7865707fd684d77b,KO/TKO
7865707fd684d77b,SUB
7865707fd684d77b,SUB
7865707fd684d77b,SUB
7865707fd684d77b,SUB
7865707fd684d77b,KO/TKO
7865707fd684d77b,U-DEC
7865707fd684d77b,S-DEC
7865707fd684d77b,SUB
7865707fd684d77b,SUB
3c241737a6069b9f,KO/TKO
3c241737a6069b9f,KO/TKO
3c241737a6069b9f,SUB
3c241737a6069b9f,KO/TKO
3c241737a6069b9f,U-DEC
3c241737a6069b9f,S-DEC
3c241737a6069b9f,S-DEC
3c241737a6069b9f,KO/TKO
3c241737a6069b9f,U-DEC
3c241737a6069b9f,U-DEC
3c241737a6069b9f,KO/TKO
3c241737a6069b9f,U-DEC
030f08370fd1c2bb,KO/TKO
030f08370fd1c2bb,SUB
030f08370fd1c2bb,U-DEC
030f08370fd1c2bb,U-DEC
030f08370fd1c2bb,U-DEC
030f08370fd1c2bb,SUB
030f08370fd1c2bb,SUB
030f08370fd1c2bb,U-DEC
030f08370fd1c2bb,KO/TKO
030f08370fd1c2bb,U-DEC
030f08370fd1c2bb,KO/TKO
030f08370fd1c2bb,U-DEC
030f08370fd1c2bb,KO/TKO
ea0ad155451ed1f5,KO/TKO
ea0ad155451ed1f5,U-DEC
ea0ad155451ed1f5,KO/TKO
ea0ad155451ed1f5,U-DEC
ea0ad155451ed1f5,Overturned
ea0ad155451ed1f5,KO/TKO
ea0ad155451ed1f5,M-DEC
ea0ad155451ed1f5,KO/TKO
ea0ad155451ed1f5,SUB
ea0ad155451ed1f5,U-DEC
ea0ad155451ed1f5,U-DEC
aa79d5399571068e,S-DEC
aa79d5399571068e,U-DEC
aa79d5399571068e,KO/TKO
aa79d5399571068e,KO/TKO
aa79d5399571068e,KO/TKO
aa79d5399571068e,U-DEC
aa79d5399571068e,KO/TKO
aa79d5399571068e,KO/TKO
aa79d5399571068e,U-DEC
aa79d5399571068e,KO/TKO
aa79d5399571068e,KO/TKO
aa79d5399571068e,KO/TKO
ce47f49e5c386a9c,SUB
ce47f49e5c386a9c,S-DEC
ce47f49e5c386a9c,KO/TKO
ce47f49e5c386a9c,KO/TKO
ce47f49e5c386a9c,SUB
ce47f49e5c386a9c,KO/TKO
ce47f49e5c386a9c,U-DEC
ce47f49e5c386a9c,KO/TKO
ce47f49e5c386a9c,KO/TKO
ce47f49e5c386a9c,SUB
ce47f49e5c386a9c,U-DEC
ce47f49e5c386a9c,SUB
6291ac0a3726732f,U-DEC
6291ac0a3726732f,KO/TKO
6291ac0a3726732f,KO/TKO
6291ac0a3726732f,S-DEC
6291ac0a3726732f,SUB
6291ac0a3726732f,U-DEC
6291ac0a3726732f,SUB
6291ac0a3726732f,SUB
6291ac0a3726732f,U-DEC
6291ac0a3726732f,KO/TKO
6291ac0a3726732f,U-DEC
6291ac0a3726732f,SUB
6291ac0a3726732f,S-DEC
f1b2a4365799c48b,U-DEC
f1b2a4365799c48b,U-DEC
f1b2a4365799c48b,KO/TKO
f1b2a4365799c48b,S-DEC
f1b2a4365799c48b,U-DEC
f1b2a4365799c48b,U-DEC
f1b2a4365799c48b,KO/TKO
f1b2a4365799c48b,KO/TKO
f1b2a4365799c48b,U-DEC
f1b2a4365799c48b,KO/TKO
f1b2a4365799c48b,KO/TKO
f1b2a4365799c48b,U-DEC
83c6c3e0f8bde8ee,KO/TKO
83c6c3e0f8bde8ee,KO/TKO
83c6c3e0f8bde8ee,S-DEC
83c6c3e0f8bde8ee,S-DEC
83c6c3e0f8bde8ee,U-DEC
83c6c3e0f8bde8ee,U-DEC
83c6c3e0f8bde8ee,U-DEC
83c6c3e0f8bde8ee,S-DEC
83c6c3e0f8bde8ee,U-DEC
83c6c3e0f8bde8ee,Overturned
83c6c3e0f8bde8ee,KO/TKO
09c44b317c98bf96,SUB
09c44b317c98bf96,S-DEC
09c44b317c98bf96,SUB
09c44b317c98bf96,U-DEC
09c44b317c98bf96,KO/TKO
09c44b317c98bf96,U-DEC
09c44b317c98bf96,SUB
09c44b317c98bf96,S-DEC
09c44b317c98bf96,S-DEC
09c44b317c98bf96,SUB
09c44b317c98bf96,U-DEC
09c44b317c98bf96,U-DEC
4679a38cced7c64a,SUB
4679a38cced7c64a,U-DEC
4679a38cced7c64a,KO/TKO
4679a38cced7c64a,U-DEC
4679a38cced7c64a,U-DEC
4679a38cced7c64a,Overturned
4679a38cced7c64a,U-DEC
4679a38cced7c64a,U-DEC
4679a38cced7c64a,U-DEC
4679a38cced7c64a,KO/TKO
4679a38cced7c64a,U-DEC
4679a38cced7c64a,U-DEC
601cf40c09090853,U-DEC
601cf40c09090853,U-DEC
601cf40c09090853,KO/TKO
601cf40c09090853,U-DEC
601cf40c09090853,U-DEC
601cf40c09090853,S-DEC
601cf40c09090853,KO/TKO
601cf40c09090853,SUB
601cf40c09090853,S-DEC
601cf40c09090853,SUB
601cf40c09090853,KO/TKO
738acab0c6934dd8,U-DEC
738acab0c6934dd8,U-DEC
738acab0c6934dd8,KO/TKO
738acab0c6934dd8,KO/TKO
738acab0c6934dd8,KO/TKO
738acab0c6934dd8,S-DEC
738acab0c6934dd8,U-DEC
738acab0c6934dd8,SUB
738acab0c6934dd8,KO/TKO
738acab0c6934dd8,SUB
738acab0c6934dd8,U-DEC
56f4b81ec4db61af,KO/TKO
56f4b81ec4db61af,S-DEC
56f4b81ec4db61af,SUB
56f4b81ec4db61af,KO/TKO
56f4b81ec4db61af,S-DEC
56f4b81ec4db61af,U-DEC
56f4b81ec4db61af,U-DEC
56f4b81ec4db61af,KO/TKO
56f4b81ec4db61af,CNC
56f4b81ec4db61af,SUB
56f4b81ec4db61af,SUB
c6e6926a81adcd00,U-DEC
c6e6926a81adcd00,U-DEC
c6e6926a81adcd00,KO/TKO
c6e6926a81adcd00,U-DEC
c6e6926a81adcd00,U-DEC
c6e6926a81adcd00,S-DEC
c6e6926a81adcd00,KO/TKO
c6e6926a81adcd00,S-DEC
c6e6926a81adcd00,U-DEC
c6e6926a81adcd00,KO/TKO
c6e6926a81adcd00,S-DEC
c6e6926a81adcd00,SUB
c6da1c24fe473418,KO/TKO
c6da1c24fe473418,U-DEC
c6da1c24fe473418,KO/TKO
c6da1c24fe473418,SUB
c6da1c24fe473418,KO/TKO
c6da1c24fe473418,KO/TKO
c6da1c24fe473418,KO/TKO
c6da1c24fe473418,SUB
c6da1c24fe473418,KO/TKO
c6da1c24fe473418,SUB
c6da1c24fe473418,U-DEC
e8c170a64dc920ac,KO/TKO
e8c170a64dc920ac,U-DEC
e8c170a64dc920ac,U-DEC
e8c170a64dc920ac,KO/TKO
e8c170a64dc920ac,KO/TKO
e8c170a64dc920ac,Overturned
e8c170a64dc920ac,U-DEC
e8c170a64dc920ac,KO/TKO
e8c170a64dc920ac,U-DEC
e8c170a64dc920ac,KO/TKO
d1e6a6536ee62517,U-DEC
d1e6a6536ee62517,U-DEC
d1e6a6536ee62517,U-DEC
d1e6a6536ee62517,KO/TKO
d1e6a6536ee62517,KO/TKO
d1e6a6536ee62517,U-DEC
d1e6a6536ee62517,U-DEC
d1e6a6536ee62517,KO/TKO
d1e6a6536ee62517,KO/TKO
d1e6a6536ee62517,U-DEC
d1e6a6536ee62517,SUB
d41937647eae9a34,U-DEC
d41937647eae9a34,KO/TKO
d41937647eae9a34,S-DEC
d41937647eae9a34,U-DEC
d41937647eae9a34,U-DEC
d41937647eae9a34,DQ
d41937647eae9a34,SUB
d41937647eae9a34,U-DEC
d41937647eae9a34,S-DEC
d41937647eae9a34,U-DEC
d41937647eae9a34,SUB
d41937647eae9a34,U-DEC
319fa1bd3176bded,KO/TKO
319fa1bd3176bded,Overturned
319fa1bd3176bded,U-DEC
319fa1bd3176bded,S-DEC
319fa1bd3176bded,U-DEC
319fa1bd3176bded,U-DEC
319fa1bd3176bded,S-DEC
319fa1bd3176bded,U-DEC
319fa1bd3176bded,U-DEC
96d173b7f92aa520,KO/TKO
96d173b7f92aa520,SUB
96d173b7f92aa520,KO/TKO
96d173b7f92aa520,U-DEC
96d173b7f92aa520,SUB
96d173b7f92aa520,SUB
96d173b7f92aa520,KO/TKO
96d173b7f92aa520,U-DEC
96d173b7f92aa520,U-DEC
96d173b7f92aa520,SUB
96d173b7f92aa520,U-DEC
96d173b7f92aa520,S-DEC
6a0b80a24f22e152,KO/TKO
6a0b80a24f22e152,U-DEC
6a0b80a24f22e152,KO/TKO
6a0b80a24f22e152,SUB
6a0b80a24f22e152,KO/TKO
6a0b80a24f22e152,KO/TKO
6a0b80a24f22e152,S-DEC
6a0b80a24f22e152,SUB
6a0b80a24f22e152,U-DEC
6a0b80a24f22e152,SUB
6cbb7661c3258617,KO/TKO
6cbb7661c3258617,U-DEC
6cbb7661c3258617,KO/TKO
6cbb7661c3258617,SUB
6cbb7661c3258617,U-DEC
6cbb7661c3258617,KO/TKO
6cbb7661c3258617,KO/TKO
6cbb7661c3258617,S-DEC
6cbb7661c3258617,S-DEC
6cbb7661c3258617,SUB
6cbb7661c3258617,KO/TKO
53e533db1b8e9712,SUB
53e533db1b8e9712,S-DEC
53e533db1b8e9712,U-DEC
53e533db1b8e9712,U-DEC
53e533db1b8e9712,KO/TKO
53e533db1b8e9712,SUB
53e533db1b8e9712,U-DEC
53e533db1b8e9712,U-DEC
53e533db1b8e9712,U-DEC
53e533db1b8e9712,KO/TKO
53e533db1b8e9712,SUB
53e533db1b8e9712,KO/TKO
3c48019bc387b80c,S-DEC
3c48019bc387b80c,KO/TKO
3c48019bc387b80c,Overturned
3c48019bc387b80c,KO/TKO
3c48019bc387b80c,KO/TKO
3c48019bc387b80c,SUB
3c48019bc387b80c,KO/TKO
3c48019bc387b80c,KO/TKO
3c48019bc387b80c,U-DEC
3c48019bc387b80c,KO/TKO
f62850b3c7480db9,KO/TKO
f62850b3c7480db9,KO/TKO
f62850b3c7480db9,SUB
f62850b3c7480db9,KO/TKO
f62850b3c7480db9,S-DEC
f62850b3c7480db9,CNC
f62850b3c7480db9,SUB
f62850b3c7480db9,SUB
f62850b3c7480db9,Other - Lock
f62850b3c7480db9,U-DEC
f62850b3c7480db9,KO/TKO
abbc4fc02e0d84b3,U-DEC
abbc4fc02e0d84b3,S-DEC
abbc4fc02e0d84b3,U-DEC
abbc4fc02e0d84b3,S-DEC
abbc4fc02e0d84b3,Overturned
abbc4fc02e0d84b3,U-DEC
abbc4fc02e0d84b3,Overturned
abbc4fc02e0d84b3,KO/TKO
abbc4fc02e0d84b3,SUB
abbc4fc02e0d84b3,KO/TKO
abbc4fc02e0d84b3,S-DEC
d3b5ad3b15a64a18,KO/TKO
d3b5ad3b15a64a18,U-DEC
d3b5ad3b15a64a18,U-DEC
d3b5ad3b15a64a18,SUB
d3b5ad3b15a64a18,SUB
d3b5ad3b15a64a18,U-DEC
d3b5ad3b15a64a18,SUB
d3b5ad3b15a64a18,U-DEC
d3b5ad3b15a64a18,KO/TKO
d3b5ad3b15a64a18,S-DEC
d3b5ad3b15a64a18,KO/TKO
e8efeb9cf33b1941,KO/TKO
e8efeb9cf33b1941,U-DEC
e8efeb9cf33b1941,U-DEC
e8efeb9cf33b1941,KO/TKO
e8efeb9cf33b1941,KO/TKO
e8efeb9cf33b1941,U-DEC
e8efeb9cf33b1941,U-DEC
e8efeb9cf33b1941,U-DEC
e8efeb9cf33b1941,U-DEC
e8efeb9cf33b1941,U-DEC
e8efeb9cf33b1941,U-DEC
3da19339ee7051d5,U-DEC
3da19339ee7051d5,U-DEC
3da19339ee7051d5,U-DEC
3da19339ee7051d5,KO/TKO
3da19339ee7051d5,U-DEC
3da19339ee7051d5,SUB
3da19339ee7051d5,KO/TKO
3da19339ee7051d5,S-DEC
3da19339ee7051d5,KO/TKO
3da19339ee7051d5,KO/TKO
3da19339ee7051d5,S-DEC
505934897b8b4824,S-DEC
505934897b8b4824,U-DEC
505934897b8b4824,U-DEC
505934897b8b4824,KO/TKO
505934897b8b4824,U-DEC
505934897b8b4824,KO/TKO
505934897b8b4824,U-DEC
505934897b8b4824,SUB
505934897b8b4824,KO/TKO
505934897b8b4824,KO/TKO
505934897b8b4824,SUB
505934897b8b4824,S-DEC
49590e0508b2c19f,U-DEC
49590e0508b2c19f,SUB
49590e0508b2c19f,KO/TKO
49590e0508b2c19f,KO/TKO
49590e0508b2c19f,U-DEC
49590e0508b2c19f,S-DEC
49590e0508b2c19f,U-DEC
49590e0508b2c19f,SUB
49590e0508b2c19f,KO/TKO
49590e0508b2c19f,U-DEC
49590e0508b2c19f,S-DEC
49590e0508b2c19f,U-DEC
96087e90d900f0ef,KO/TKO
96087e90d900f0ef,SUB
96087e90d900f0ef,SUB
96087e90d900f0ef,U-DEC
96087e90d900f0ef,KO/TKO
96087e90d900f0ef,U-DEC
96087e90d900f0ef,SUB
96087e90d900f0ef,KO/TKO
96087e90d900f0ef,KO/TKO
96087e90d900f0ef,SUB
4985113c0928aa62,KO/TKO
4985113c0928aa62,KO/TKO
4985113c0928aa62,KO/TKO
4985113c0928aa62,KO/TKO
4985113c0928aa62,SUB
4985113c0928aa62,U-DEC
4985113c0928aa62,KO/TKO
4985113c0928aa62,U-DEC
4985113c0928aa62,KO/TKO
4985113c0928aa62,SUB
4985113c0928aa62,SUB
4985113c0928aa62,U-DEC
8caca5857ce0e30b,SUB
8caca5857ce0e30b,S-DEC
8caca5857ce0e30b,U-DEC
8caca5857ce0e30b,U-DEC
8caca5857ce0e30b,U-DEC
8caca5857ce0e30b,KO/TKO
8caca5857ce0e30b,U-DEC
8caca5857ce0e30b,SUB
8caca5857ce0e30b,U-DEC
8caca5857ce0e30b,SUB
8caca5857ce0e30b,U-DEC
8caca5857ce0e30b,U-DEC
5898357a45a73674,SUB
5898357a45a73674,S-DEC
5898357a45a73674,KO/TKO
5898357a45a73674,KO/TKO
5898357a45a73674,U-DEC
5898357a45a73674,U-DEC
5898357a45a73674,U-DEC
5898357a45a73674,SUB
5898357a45a73674,U-DEC
5898357a45a73674,U-DEC
5898357a45a73674,SUB
5898357a45a73674,SUB
155bfc7ed36622df,U-DEC
155bfc7ed36622df,KO/TKO
155bfc7ed36622df,KO/TKO
155bfc7ed36622df,KO/TKO
155bfc7ed36622df,S-DEC
155bfc7ed36622df,U-DEC
155bfc7ed36622df,SUB
155bfc7ed36622df,U-DEC
155bfc7ed36622df,U-DEC
155bfc7ed36622df,U-DEC
155bfc7ed36622df,S-DEC
155bfc7ed36622df,S-DEC
21f2974fd08085e3,U-DEC
21f2974fd08085e3,KO/TKO
21f2974fd08085e3,KO/TKO
21f2974fd08085e3,U-DEC
21f2974fd08085e3,SUB
21f2974fd08085e3,SUB
21f2974fd08085e3,SUB
21f2974fd08085e3,M-DEC
21f2974fd08085e3,SUB
21f2974fd08085e3,SUB
21f2974fd08085e3,SUB
21f2974fd08085e3,U-DEC
b5ea750025697880,SUB
b5ea750025697880,KO/TKO
b5ea750025697880,M-DEC
b5ea750025697880,U-DEC
b5ea750025697880,KO/TKO
b5ea750025697880,KO/TKO
b5ea750025697880,U-DEC
b5ea750025697880,U-DEC
b5ea750025697880,SUB
b5ea750025697880,SUB
b5ea750025697880,KO/TKO
8377c5572cb356f3,U-DEC
8377c5572cb356f3,U-DEC
8377c5572cb356f3,KO/TKO
8377c5572cb356f3,U-DEC
8377c5572cb356f3,KO/TKO
8377c5572cb356f3,U-DEC
8377c5572cb356f3,KO/TKO
8377c5572cb356f3,KO/TKO
8377c5572cb356f3,SUB
8377c5572cb356f3,U-DEC
8377c5572cb356f3,U-DEC
8377c5572cb356f3,KO/TKO
0a97691039c4bbfb,U-DEC
0a97691039c4bbfb,KO/TKO
0a97691039c4bbfb,S-DEC
0a97691039c4bbfb,KO/TKO
0a97691039c4bbfb,U-DEC
0a97691039c4bbfb,SUB
0a97691039c4bbfb,KO/TKO
0a97691039c4bbfb,U-DEC
0a97691039c4bbfb,U-DEC
df2cf66d8c0123db,U-DEC
df2cf66d8c0123db,U-DEC
df2cf66d8c0123db,S-DEC
df2cf66d8c0123db,U-DEC
df2cf66d8c0123db,SUB
df2cf66d8c0123db,SUB
df2cf66d8c0123db,S-DEC
df2cf66d8c0123db,KO/TKO
df2cf66d8c0123db,S-DEC
df2cf66d8c0123db,U-DEC
df2cf66d8c0123db,KO/TKO
c3c23c99477c041b,U-DEC
c3c23c99477c041b,U-DEC
c3c23c99477c041b,U-DEC
c3c23c99477c041b,KO/TKO
c3c23c99477c041b,U-DEC
c3c23c99477c041b,KO/TKO
c3c23c99477c041b,SUB
c3c23c99477c041b,Other - Lock
c3c23c99477c041b,U-DEC
c3c23c99477c041b,KO/TKO
c3c23c99477c041b,SUB
4d74641fac830182,SUB
4d74641fac830182,SUB
4d74641fac830182,M-DEC
4d74641fac830182,KO/TKO
4d74641fac830182,KO/TKO
4d74641fac830182,SUB
4d74641fac830182,U-DEC
4d74641fac830182,SUB
4d74641fac830182,SUB
4d74641fac830182,KO/TKO
18524b46c570730b,KO/TKO
18524b46c570730b,SUB
18524b46c570730b,SUB
18524b46c570730b,DQ
18524b46c570730b,KO/TKO
18524b46c570730b,U-DEC
18524b46c570730b,SUB
18524b46c570730b,U-DEC
18524b46c570730b,KO/TKO
18524b46c570730b,U-DEC
91720876db0ee468,KO/TKO
91720876db0ee468,U-DEC
91720876db0ee468,KO/TKO
91720876db0ee468,KO/TKO
91720876db0ee468,U-DEC
91720876db0ee468,U-DEC
91720876db0ee468,S-DEC
91720876db0ee468,U-DEC
91720876db0ee468,U-DEC
91720876db0ee468,U-DEC
6d7886b094b471ac,SUB
6d7886b094b471ac,SUB
6d7886b094b471ac,KO/TKO
6d7886b094b471ac,S-DEC
6d7886b094b471ac,KO/TKO
6d7886b094b471ac,KO/TKO
6d7886b094b471ac,KO/TKO
6d7886b094b471ac,SUB
6d7886b094b471ac,S-DEC
6d7886b094b471ac,U-DEC
6d7886b094b471ac,KO/TKO
6d7886b094b471ac,KO/TKO
1f5f75658551f2d3,KO/TKO
1f5f75658551f2d3,SUB
1f5f75658551f2d3,KO/TKO
1f5f75658551f2d3,U-DEC
1f5f75658551f2d3,KO/TKO
1f5f75658551f2d3,U-DEC
1f5f75658551f2d3,KO/TKO
1f5f75658551f2d3,SUB
1f5f75658551f2d3,U-DEC
1f5f75658551f2d3,SUB
0ec821423baa26bd,U-DEC
0ec821423baa26bd,KO/TKO
0ec821423baa26bd,SUB
0ec821423baa26bd,S-DEC
0ec821423baa26bd,U-DEC
0ec821423baa26bd,KO/TKO
0ec821423baa26bd,KO/TKO
0ec821423baa26bd,SUB
0ec821423baa26bd,S-DEC
0ec821423baa26bd,U-DEC
0ec821423baa26bd,SUB
0ec821423baa26bd,KO/TKO
1c061eb6e29eaa0a,KO/TKO
1c061eb6e29eaa0a,U-DEC
1c061eb6e29eaa0a,SUB
1c061eb6e29eaa0a,SUB
1c061eb6e29eaa0a,KO/TKO
1c061eb6e29eaa0a,U-DEC
1c061eb6e29eaa0a,Overturned
1c061eb6e29eaa0a,U-DEC
1c061eb6e29eaa0a,S-DEC
1c061eb6e29eaa0a,M-DEC
e780ccc79a209985,KO/TKO
e780ccc79a209985,SUB
e780ccc79a209985,SUB
e780ccc79a209985,SUB
e780ccc79a209985,SUB
e780ccc79a209985,U-DEC
e780ccc79a209985,U-DEC
e780ccc79a209985,U-DEC
e780ccc79a209985,KO/TKO
e780ccc79a209985,S-DEC
8788beb528894f33,U-DEC
8788beb528894f33,U-DEC
8788beb528894f33,KO/TKO
8788beb528894f33,U-DEC
8788beb528894f33,S-DEC
8788beb528894f33,SUB
8788beb528894f33,KO/TKO
8788beb528894f33,U-DEC
8788beb528894f33,U-DEC
8788beb528894f33,U-DEC
8788beb528894f33,U-DEC
7d5b12de1625984e,KO/TKO
7d5b12de1625984e,U-DEC
7d5b12de1625984e,SUB
7d5b12de1625984e,U-DEC
7d5b12de1625984e,SUB
7d5b12de1625984e,U-DEC
7d5b12de1625984e,S-DEC
7d5b12de1625984e,U-DEC
7d5b12de1625984e,U-DEC
7d5b12de1625984e,U-DEC
7d5b12de1625984e,U-DEC
44f9c777fed7ca03,U-DEC
44f9c777fed7ca03,SUB
44f9c777fed7ca03,KO/TKO
44f9c777fed7ca03,U-DEC
44f9c777fed7ca03,KO/TKO
44f9c777fed7ca03,SUB
44f9c777fed7ca03,KO/TKO
44f9c777fed7ca03,SUB
44f9c777fed7ca03,KO/TKO
44f9c777fed7ca03,KO/TKO
73ef22f25d0f70e2,SUB
73ef22f25d0f70e2,KO/TKO
73ef22f25d0f70e2,U-DEC
73ef22f25d0f70e2,U-DEC
73ef22f25d0f70e2,SUB
73ef22f25d0f70e2,KO/TKO
73ef22f25d0f70e2,U-DEC
73ef22f25d0f70e2,U-DEC
73ef22f25d0f70e2,KO/TKO
73ef22f25d0f70e2,KO/TKO
1ffc38f67785797b,KO/TKO
1ffc38f67785797b,U-DEC
1ffc38f67785797b,U-DEC
1ffc38f67785797b,KO/TKO
1ffc38f67785797b,SUB
1ffc38f67785797b,U-DEC
1ffc38f67785797b,U-DEC
1ffc38f67785797b,SUB
1ffc38f67785797b,SUB
1ffc38f67785797b,SUB
1ffc38f67785797b,U-DEC
1ffc38f67785797b,U-DEC
18968f97ad34f15c,KO/TKO
18968f97ad34f15c,KO/TKO
18968f97ad34f15c,S-DEC
18968f97ad34f15c,KO/TKO
18968f97ad34f15c,KO/TKO
18968f97ad34f15c,KO/TKO
18968f97ad34f15c,U-DEC
18968f97ad34f15c,U-DEC
18968f97ad34f15c,U-DEC
18968f97ad34f15c,KO/TKO
18968f97ad34f15c,U-DEC
18968f97ad34f15c,S-DEC
4c8d6fde2dde07c4,SUB
4c8d6fde2dde07c4,U-DEC
4c8d6fde2dde07c4,KO/TKO
4c8d6fde2dde07c4,U-DEC
