id,name,height,weight,reach,dob,ss_min,str_acc,str_a_min,str_def,td_avg,td_acc,td_def,sub_avg,wins,losses,wl_diff,momentum
6859f67468ba8489,Kevin Randleman,5'10",205,,1971,1.26,54,1.12,57,.2.00,56,30,..0.8,8,12,-4,-7
0f6528b461e47462,Joao Roque,5'6",155,,1971,0.00,0,0.00,0,.0.00,0,0,..0.0,1,1,0,1
d25240135aee03e5,Tabatha Ricci,5'1",115,61,1995,2.95,37,4.89,58,.3.95,45,0,..0.0,2,1,1,2
d023ae89a2a4a41e,Matthew Riddle,6'1",170,76,1986,3.01,42,2.74,54,.3.51,50,89,..0.5,7,3,4,0
31e1ea6fe6b682f8,David Rasouri,5'7",155,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,1,0,1,1
288aaa8f82040e02,Dante Rivera,6'1",185,,1974,2.27,53,4.00,25,.0.00,0,16,..0.0,0,1,-1,-1
64db35f7782fe274,Gaston Reyno,6'0",145,,1986,7.79,62,3.90,44,.0.00,0,0,..11.7,0,0,0,0
995af04c697d78b7,Jason Riley,6'6",245,,1975,0.00,0,9.68,33,.0.00,0,50,..0.0,0,2,-2,-2
fe2babf95de24fb1,Raul Rosas Jr.,5'9",135,,2004,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
9d61d8cb1c354867,Hussain Rasouli,5'6",135,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
918db42c3637916f,Leigh Remedios,5'7",155,,1976,0.75,41,1.36,68,.0.00,0,33,..0.0,0,1,-1,-1
c4b6099f0d25f75e,Jared Rollins,5'9",170,,1977,3.33,57,2.41,39,.2.50,50,50,..1.2,0,1,-1,-1
b7ad576b8ae115e6,Mike Rhodes,6'1",170,74,1989,3.20,39,4.13,64,.0.96,33,75,..0.5,0,3,-3,-3
6e15f63b6c2e2c15,Brandon Royval,5'9",125,68,1992,3.32,36,2.72,50,.0.70,100,39,..2.4,4,2,2,2
bc7f7f0ba3db74d2,Amir Rahnavardi,6'0",205,,1974,0.67,25,0.00,100,.0.00,0,50,..0.0,0,2,-2,-2
972c456ff38b2015,Claudio Ribeiro,6'1",185,77,1992,9.60,66,0.00,100,.0.00,0,0,..0.0,1,0,1,1
d512d9f204059f57,Joe Riggs,6'0",185,70,1982,2.41,51,1.69,57,.2.45,55,62,..0.6,9,10,-1,-1
a303588c33d8c5ae,Iony Razafiarison,5'3",145,,1984,1.20,42,1.40,53,.2.00,50,75,..0.0,0,0,0,0
fb4ca5c7e4448645,John Reedy,5'8",155,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
ed069a95aaaf4f56,Raou Raou,5'8",195,,  --,2.01,16,6.75,60,.0.00,0,0,..0.0,0,1,-1,-1
abc8e1423cf5b74e,Ian Rammel,6'0",185,,1985,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
7333d6e0f6428acb,Kyle Reyes,5'8",145,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
06a80a685ea98573,Irwin Rivera,5'6",135,67,1989,3.36,44,5.07,57,.1.00,16,70,..0.0,1,2,-1,-1
749f572d1d3161fb,Khalil Rountree Jr.,6'1",205,76,1990,3.34,38,3.55,49,.0.00,0,50,..0.2,6,5,1,2
1507214bbc7a79e2,John Renken,6'0",190,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
f77c68bb4be8516d,Yoel Romero,6'0",185,73,1977,3.44,49,3.05,60,.1.57,30,78,..0.0,9,5,4,-3
1ae8f3c723aacff4,Ricardo Ramos,5'9",145,72,1995,3.32,38,3.82,57,.2.58,58,72,..0.6,7,3,4,1
744e098e065cfdbe,Ricardo Romero,6'0",205,76,1978,2.17,55,4.77,46,.1.63,10,100,..3.3,1,2,-1,-2
9d7fbf438766791f,Roberta Rovel,5'8",145,,  --,0.87,46,3.00,26,.0.00,0,100,..0.0,0,0,0,0
09f8c233de88998d,Brad Royster,,135,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
333b9e5c723ac873,Aleksandar Rakic,6'4",205,78,1992,4.01,50,2.30,53,.0.82,25,90,..0.2,6,2,4,-1
a757c06bbdba61d2,Vitor Ribeiro,5'8",154,,1979,1.00,28,1.95,48,.1.58,26,100,..1.2,4,3,1,-3
776d4262c4da38bf,Pete Rodriguez,5'9",170,71,1996,8.38,36,14.41,46,.0.00,0,0,..0.0,0,1,-1,-1
0f7210aa8d61af8d,Mario Rivera,5'10",170,,  --,0.00,0,8.41,20,.0.00,0,0,..0.0,0,3,-3,-3
ab943cd2c3c17825,Marcos Rogerio de Lima,6'1",253,75,1985,3.57,54,2.44,53,.1.11,50,57,..0.5,8,7,1,-1
ff2c606c8bc365e3,Josh Rafferty,6'0",170,,1981,0.60,33,3.60,50,.0.00,0,0,..9.0,0,1,-1,-1
ac31f869959860bc,Amador Ramirez,,135,,1990,4.93,51,2.07,69,.1.00,33,0,..0.0,0,0,0,0
c4731f43693b96b8,Rodolfo Rubio Perez,5'5",145,,1987,1.13,36,1.00,62,.2.00,33,33,..0.0,0,1,-1,-1
cbf5e6f231b55443,Yair Rodriguez,5'11",145,71,1992,4.67,45,4.12,53,.0.83,28,62,..0.7,9,2,7,1
972197a8c61ac413,Rafael Rebello,5'5",135,67,1980,2.19,32,3.29,58,.2.82,33,75,..0.5,1,2,-1,-1
35dc6220b113b7ec,Ryan Roberts,5'6",155,,1978,0.00,0,22.50,45,.0.00,0,0,..0.0,0,1,-1,-1
9c907996820d2d69,Jimmie Rivera,5'4",135,68,1989,4.03,40,3.90,60,.0.88,27,92,..0.1,7,4,3,-1
907e60fd13407e1e,Bec Rawlings,5'6",125,64,1989,4.48,42,5.66,57,.0.71,40,68,..0.4,2,5,-3,-4
98b76850b5f1e836,Dave Rickels,5'11",155,,1989,4.29,59,5.53,42,.0.00,0,25,..0.0,0,0,0,0
5ec591b78349ba7e,Christian Rodriguez,5'7",145,71,1997,3.47,41,2.17,60,.1.00,100,60,..1.5,1,1,0,-1
91ea901c458e95dd,Jared Rosholt,6'2",265,75,1986,2.08,46,1.52,59,.1.83,41,66,..0.1,6,2,4,-1
ccba80d4820ef557,Gabe Ruediger,5'10",155,,1977,1.70,31,5.16,41,.2.04,11,28,..0.0,0,3,-3,-3
26eddcda9d6b2ffe,Paul Rodriguez,5'7",155,,  --,0.84,100,1.68,68,.0.00,0,50,..0.0,0,3,-3,-3
e375cb5caf4717b6,Piera Rodriguez,5'3",115,63,1992,3.10,44,2.23,64,.3.00,35,75,..0.0,2,0,2,2
c0badf3243907e59,Alexandr Romanov,6'2",262,75,1990,3.78,50,1.86,48,.5.18,62,20,..1.1,5,1,4,-1
6cc25d19a891f435,Gilbert Rael,5'8",155,,  --,0.00,0,7.46,37,.4.86,100,0,..0.0,0,1,-1,-1
9b1e3fb4f8cbd5b7,Ricky Rainey,6'1",170,77,1983,2.55,48,2.62,46,.0.95,18,55,..0.0,0,2,-2,-2
9be3728f3f7badb2,Moise Rimbon,5'10",205,,1977,0.80,34,1.00,71,.1.00,50,37,..0.0,0,1,-1,-1
2804ce8dadab5770,Marcelo Rojo,5'8",135,71,1988,4.90,36,7.07,51,.0.57,50,66,..0.0,0,2,-2,-2
8f4616698508f24d,Will Ribeiro,5'8",135,,1983,1.83,28,1.64,74,.1.15,100,50,..2.9,1,1,0,-1
3c921b1a30fdcbdd,Mike Ricci,6'0",155,76,1986,1.80,32,1.64,65,.0.67,100,54,..0.0,1,2,-1,-1
4f2fcbefb668689d,Jake Rosholt,6'1",185,,1982,2.68,53,2.33,49,.6.51,68,0,..1.8,2,2,0,-1
38c7f72747f4f712,Gillian Robertson,5'5",125,63,1995,2.39,48,2.78,50,.2.36,40,28,..0.9,7,5,2,-1
042cc07ad5a53a33,Lucrezia Ria,5'6",125,,1992,4.07,46,4.40,45,.1.00,33,0,..0.0,1,0,1,1
09f579be4520394a,Diego Rivas,5'8",145,69,1991,1.37,40,2.14,52,.1.79,60,64,..0.9,2,2,0,-2
33df417d0017eb0c,Kaleio Romero,5'10",145,69,1996,2.60,48,3.27,50,.1.00,8,0,..1.0,0,1,-1,-1
ff3a915256b899c0,Nick Rossborough,6'5",205,,1981,2.80,35,4.33,35,.0.00,0,100,..0.0,0,1,-1,-1
24d98df7556ac8af,Stephen Regman,5'11",185,76,1991,1.41,60,4.93,23,.3.52,100,0,..0.0,0,1,-1,-1
c7d297714d9ab1a4,Marion Reneau,5'6",135,68,1977,3.20,41,3.52,59,.0.62,63,50,..0.8,5,7,-2,-5
60917f79b7271d83,Nicdali Rivera-Calanoc,5'3",105,,1985,1.82,20,2.42,78,.0.00,0,0,..0.0,0,1,-1,-1
af49a6c491ca22a3,Kristian Rothaermel,6'0",205,,1972,0.75,50,2.49,41,.0.00,0,0,..0.0,0,1,-1,-1
3b5f2faaa2f2c1f6,Andrew Ramm,6'1",160,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
37ed1ab2f8b819f4,Brad Riddell,5'7",155,71,1991,4.73,53,3.56,52,.1.85,37,62,..0.0,4,2,2,-2
e9ec08ebb3f92aa3,James Reese,5'9",155,,1980,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
d1759b2b7be9be56,Hector Ramirez,6'0",205,,1976,2.27,41,4.60,56,.2.30,55,66,..0.5,0,3,-3,-3
1c7cce2f5c17160d,Shannon Ritch,5'9",190,,1970,1.00,100,6.00,50,.0.00,0,0,..0.0,0,2,-2,-2
1abf785143f8d5ec,Kevin Roddy,5'11",145,,  --,2.64,30,2.38,60,.0.00,0,50,..0.0,0,1,-1,-1
712aa894b3a344df,Kain Royer,,185,,  --,0.00,0,1.63,14,.0.00,0,0,..4.1,0,0,0,0
0052de90691d4a93,Davi Ramos,5'6",155,70,1986,2.64,37,3.44,56,.1.95,40,83,..0.6,4,3,1,-2
319fa1bd3176bded,Johnny Rhodes,6'0",210,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,2,1,1,-1
03688dc3c3af3ac1,Bas Rutten,6'1",205,,1965,5.59,61,2.06,79,.0.00,0,0,..0.0,3,0,3,3
c07efc18b231f170,Jordan Rinaldi,5'10",145,72,1987,1.56,35,2.32,59,.1.45,35,20,..1.2,2,3,-1,-1
b3e5a460b6851080,John Richard,,205,,1982,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
ea398c802d9998ee,Thomas Ramirez,6'1",410,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
d6a740cf6e898e27,Mike Richman,5'8",135,,1985,4.06,44,3.49,43,.0.00,0,76,..0.0,0,0,0,0
b13da0b1a3aed3e7,Nick Ring,6'0",185,74,1979,3.52,42,3.48,62,.1.36,36,52,..0.3,3,3,0,-2
c058823a2595ab09,Joey Roberts,6'2",200,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
c5ec23983dc2d8f4,Taylor Roberts,5'11",170,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
c75b99887c8c3f5a,Keith Rockel,6'0",185,,  --,1.13,73,0.21,66,.4.63,75,100,..4.6,1,1,0,1
90e7447d8b7f3f35,Murilo Rua,5'11",185,,1980,2.48,45,1.85,53,.1.97,45,37,..1.2,8,10,-2,-2
8bdac25ce0bb874d,Ronda Rousey,5'7",135,66,1987,4.17,52,4.14,44,.6.26,68,50,..4.8,10,2,8,-2
82cbb809d5ee565c,Mara Romero Borella,5'6",125,69,1986,2.54,37,2.48,71,.1.83,44,66,..0.2,2,5,-3,-4
dc07493a87dc0a6e,Alex Reyes,5'11",170,73,1986,4.56,46,8.35,38,.0.00,0,0,..0.0,0,1,-1,-1
4604ab1de9058474,Mark Robinson,6'0",265,,  --,0.00,0,5.80,13,.0.00,0,0,..0.0,0,0,0,0
babc0b19e89cec6e,Paul Ruiz,5'6",135,,1987,1.40,33,1.40,75,.0.00,0,100,..20.9,0,0,0,0
208b6926916867c7,Zach Rosol,,243,,  --,0.00,0,14.21,25,.0.00,0,0,..0.0,0,0,0,0
9141bb39310773c7,Brett Rogers,6'5",265,81,1981,3.17,44,3.20,46,.0.00,0,58,..0.0,4,3,1,-3
01afe0916a40c7c5,Shavkat Rakhmonov,6'1",170,77,1994,2.54,53,1.39,55,.2.31,50,100,..1.7,4,0,4,4
ce6b5b93a96dd15b,Solomon Renfro,5'9",170,72,1997,5.20,44,3.53,61,.2.00,50,100,..0.0,0,1,-1,-1
c9587d81e1d33925,Jerome Rivera,5'10",125,72,1995,3.21,33,2.60,51,.0.00,0,40,..0.0,1,4,-3,-4
59a27d2e6d0802ac,Max Rohskopf,6'1",155,71,1994,1.70,31,5.80,42,.3.00,33,0,..1.5,0,1,-1,-1
bd58d34e39b7b12a,Ben Rothwell,6'4",265,78,1981,3.71,42,4.63,47,.0.68,34,70,..0.4,16,9,7,-1
b2aa1e07b5b3306e,Chad Robichaux,5'4",135,,1975,0.00,0,0.00,0,.0.00,0,0,..0.0,1,0,1,1
3c0437fbeda06962,George Roop,6'1",135,72,1981,3.43,34,2.47,60,.1.05,57,59,..0.1,6,9,-3,-2
dc3b9cf7641b7ab6,Drako Rodriguez,5'8",135,69,1996,3.37,36,4.40,58,.2.93,66,75,..0.7,1,2,-1,-2
02500fb9fd79a974,Jason Reinhardt,5'6",135,,1969,0.51,40,4.07,43,.1.91,12,50,..0.0,0,3,-3,-3
8c90c1563972e44d,Ed Ratcliff,5'10",155,71,1983,2.71,38,2.96,63,.0.28,16,53,..0.0,3,3,0,-2
775bad6d700d2302,David Roberts,6'1",170,,1975,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
1a1a4d7a29041d77,Colin Robinson,6'4",243,,1968,6.19,69,7.91,37,.2.58,100,50,..5.2,0,2,-2,-2
5a6e4d2f0c76a242,Manuel Rodriguez,5'9",170,,1985,0.81,33,3.23,38,.9.09,75,0,..0.0,0,1,-1,-1
cb46dface0e28a2c,Jorge Rivera,6'1",185,73,1972,3.16,48,2.64,54,.0.84,50,63,..0.1,8,8,0,1
f57cf3d54a641385,Herman Renting,6'0",215,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
90e0985df05e51bc,Ray Rodriguez,5'7",135,70,1987,0.90,27,3.89,40,.1.42,50,44,..0.0,0,3,-3,-3
2cd428e9606856fd,Jairzinho Rozenstruik,6'2",242,78,1988,2.80,45,3.24,45,.0.00,0,75,..0.0,6,4,2,-2
f2c8ebbeafd45f2b,Aaron Riley,5'8",155,69,1980,3.45,34,3.78,61,.1.18,34,60,..0.1,4,6,-2,-2
4a35913bd9aa4161,Dennis Reed,,205,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
3b2485c8d5c8b580,Justin Robbins,5'5",135,,1980,0.67,37,3.20,47,.0.00,0,0,..0.0,0,1,-1,-1
6e0273f9478be71e,Kenny Robertson,5'10",170,74,1984,3.72,47,3.02,52,.1.37,26,57,..0.8,4,5,-1,-2
2f5754b48eab1486,Rafael Rios,,150,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
ac7c765882f2c68c,Elise Reed,5'3",115,63,1992,2.88,50,3.82,52,.0.00,0,50,..0.0,1,2,-1,-1
b44f39a5c6596953,Pedro Rizzo,6'1",241,,1974,1.93,34,3.02,50,.0.26,28,78,..0.0,9,9,0,-4
140745cbbcb023ac,Mauricio Rua,6'1",205,76,1981,3.57,50,2.77,54,.2.03,48,48,..0.7,27,13,14,-2
00e11b5c8b7bfeeb,Luke Rockhold,6'3",185,77,1984,4.10,49,2.68,53,.0.70,29,65,..1.0,15,5,10,-3
657c21cb133f1445,Anthony Ruiz,6'2",205,,1977,2.56,64,1.67,28,.1.43,31,21,..0.0,2,4,-2,-3
d92e6e17f637fe4d,Joe Ray,,170,,1984,0.00,0,0.00,0,.0.00,0,0,..0.0,1,2,-1,-2
ffdeb4fbea09ce75,Jessica Rakoczy,5'7",115,,1977,2.50,44,3.55,64,.0.75,20,0,..0.8,0,2,-2,-2
f6e5972c9d16c40e,Victor Rodriguez,5'5",125,67,1992,1.59,37,6.11,50,.0.00,0,0,..0.0,0,2,-2,-2
3f56b99447f00607,Paul Redmond,5'10",145,,1986,0.72,34,2.99,41,.0.00,0,50,..0.0,0,2,-2,-2
1ddb480b601cefb1,Chance Rencountre,6'2",170,75,1986,1.10,20,3.62,49,.1.35,26,16,..0.3,2,2,0,-1
7b9aa973e5c04624,Eddie Ruiz,5'7",155,,1967,0.20,25,1.40,47,.2.00,12,0,..0.0,0,1,-1,-1
f1a9ad7485e5024a,Jeremiah Riggs,6'0",185,,1982,0.00,0,0.00,0,.0.00,0,0,..0.0,1,0,1,1
01dfb60661153735,Paulo Renato Junior,6'0",265,,1994,5.13,46,4.60,61,.0.00,0,100,..0.0,0,1,-1,-1
d1e6a6536ee62517,Tyrone Roberts,5'9",185,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,1,0,1,1
353de740bb6c7e75,Mike Russow,6'1",255,73,1976,1.55,47,2.90,59,.4.66,43,0,..0.7,5,3,2,-2
5580771f383e141f,Jesse Ronson,5'10",155,70,1985,3.37,47,3.09,58,.0.52,33,57,..0.5,0,4,-4,-1
c36e1f4fa755ffb4,Antony Rea,6'0",205,,1976,2.89,28,5.42,42,.0.00,0,100,..0.0,0,1,-1,-1
40093d1d2d78394e,Charles Rosa,5'9",145,69,1986,3.08,36,3.86,47,.1.67,35,38,..1.0,5,8,-3,-3
75e0d3cc2262b732,Shane Roller,5'10",155,72,1979,2.04,34,2.65,60,.2.46,33,42,..1.9,8,6,2,-1
145df84ea4dfd904,Jonathan Rivera,,155,,  --,4.36,49,3.90,60,.0.00,0,0,..0.0,0,0,0,0
6f81399074fcdbba,Anthony Romero,5'11",155,70,1997,5.87,52,4.00,65,.2.00,22,100,..0.0,1,0,1,1
597db668b01c442c,Marco Ruas,6'1",210,,1961,0.00,0,0.00,0,.0.00,0,0,..0.0,5,3,2,-2
50cc91ce2982785d,Ricco Rodriguez,6'4",265,,1977,1.85,51,1.15,61,.2.30,39,40,..1.0,10,6,4,-2
9ec12134b1515f12,Maria Rios,5'5",125,,1983,2.93,34,4.13,56,.2.00,50,100,..0.0,0,0,0,0
30b577b112bef42d,Vernon Ramos Ho,5'6",170,,1992,4.00,25,8.00,55,.0.00,0,0,..0.0,0,1,-1,-1
ea3ef6206c7907d5,Gideon Ray,5'10",185,,1973,2.08,40,2.58,53,.1.49,100,0,..0.0,0,3,-3,-3
351c4ec637380ad5,Karol Rosa,5'5",135,67,1994,6.65,55,4.45,50,.1.40,50,72,..0.0,4,1,3,-1
e9bbcc6530e4cbe6,Victor Reyna,5'11",170,74,1986,5.80,63,4.75,42,.0.00,0,100,..0.0,0,2,-2,-2
4f736494fc733095,Carlos Eduardo Rocha,5'10",170,73,1981,1.24,34,1.85,55,.0.00,0,52,..1.4,1,2,-1,-2
ad23903ef3af7406,Rex Richards,6'5",265,,  --,17.65,58,5.29,72,.0.00,0,0,..0.0,2,0,2,2
872b018076f831b0,Rick Roufus,6'0",207,,  --,0.53,33,1.06,33,.0.00,0,50,..0.0,0,1,-1,-1
d403b1a6f278c95e,Vagner Rocha,5'10",155,73,1982,2.64,42,4.50,48,.1.40,33,50,..1.9,1,4,-3,-2
a13d755965a4ec9f,Rong Zhu,5'9",155,71,2000,4.27,47,6.38,44,.3.64,62,100,..0.0,1,2,-1,-1
beecb672a279223e,Amanda Ribas,5'3",125,66,1993,4.46,40,2.57,70,.2.19,47,88,..1.2,5,2,3,-1
b2a2da86546ddb19,Buddy Roberts,6'2",185,,1982,2.17,34,2.08,70,.0.00,0,76,..0.7,1,1,0,-1
37c5366d18ed6c05,Roosevelt Roberts,6'2",155,73,1994,3.14,44,3.12,53,.1.44,29,58,..0.9,5,3,2,-1
5aedf14771ca82d2,Wilson Reis,5'4",125,65,1985,1.83,29,3.04,55,.5.15,42,47,..0.6,7,6,1,-1
0be6776db31d98ec,Mitch Raposo,5'5",125,64,1998,2.57,25,3.18,56,.3.67,66,0,..0.0,0,1,-1,-1
102a8fdf8cbf7467,Kleydson Rodrigues,5'6",125,67,1995,5.73,61,3.07,48,.1.00,25,66,..1.0,1,1,0,-1
18b602842a24f7c5,Mike Rodriguez,6'4",205,82,1988,4.35,53,4.24,41,.0.00,0,37,..0.0,3,5,-2,-3
8e382b585a92affe,Phil Rowe,6'3",170,80,1990,4.30,56,3.94,52,.0.72,33,47,..0.0,3,1,2,2
8aabef76351401d0,Theo Rlayang,5'7",145,65,1994,5.93,48,8.40,40,.2.00,40,0,..0.0,0,1,-1,-1
f7faf5b19e0dec2e,Jacob Rosales,5'11",155,74,1995,7.19,46,10.66,44,.1.12,18,50,..0.6,0,2,-2,-2
45bc8f98d62bd096,Jordan Radev,5'7",185,,1976,1.35,23,2.38,66,.0.00,0,80,..0.0,0,2,-2,-2
ee7b7768a4e6dc45,Ben Reiter,6'3",185,,1987,1.80,46,1.53,54,.7.00,43,0,..0.0,0,0,0,0
01b39decaf0abf6a,Benji Radach,5'10",185,,1979,2.62,49,2.31,51,.1.06,41,71,..0.4,2,3,-1,-2
4a043165cf47cab2,Juancamilo Ronderos,5'4",125,,1995,4.78,34,3.91,67,.0.00,0,0,..0.0,0,1,-1,-1
94070f6544c4b2a5,Rodrigo Ruas,5'10",185,,1977,1.28,35,7.00,41,.0.00,0,0,..0.0,0,1,-1,-1
343d57cde1a14338,Matt Ricehouse,,155,,1987,3.70,44,4.80,47,.1.00,22,81,..0.0,4,1,3,-1
49d78120e0a4f607,Greg Rebello,6'0",240,73,1982,2.61,39,2.92,58,.0.00,0,0,..0.0,0,2,-2,-2
610caee730f9b89e,Kali Robbins,5'3",115,63,1984,3.73,46,9.40,44,.2.00,33,0,..0.0,0,1,-1,-1
31a13532e724ca2b,Stevie Ray,5'10",155,70,1990,3.73,44,2.93,54,.0.75,46,55,..0.6,7,4,3,1
323d4ca260dfa0ba,Esteban Ribovics,5'10",155,69,1996,8.67,35,7.33,66,.0.00,0,0,..0.0,1,0,1,1
96c05ba5ab9eccaf,Matt Ramirez,5'5",125,,  --,3.03,50,0.67,75,.2.53,16,100,..0.0,0,0,0,0
7ea4a9f07df33a45,Francisco Rivera,5'8",135,70,1981,4.07,41,3.16,68,.1.01,63,68,..0.6,4,7,-3,-3
7bc475b0fc2020ab,Luis Ramos,5'8",170,,1981,2.40,35,5.60,42,.1.50,20,100,..0.0,0,2,-2,-2
3b83fec860a45ca1,Tim Roman,6'1",170,,1985,0.60,40,2.40,40,.1.00,100,16,..0.0,0,0,0,0
2782235b078b72a7,Damonte Robinson,6'0",155,77,1995,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
22edaf53ad59a967,Daniel Roberts,5'10",170,74,1980,0.73,20,2.27,46,.2.46,44,40,..2.5,3,4,-1,-3
cd2c4d30c6e13b47,Marina Rodriguez,5'6",115,65,1987,5.03,47,3.07,57,.0.20,33,65,..0.2,7,1,6,4
edd02825c29028fe,Marco Polo Reyes,5'11",155,71,1984,6.00,37,5.52,59,.0.00,0,46,..0.0,4,4,0,-3
8a1f3b5c526cd6e6,Daniel Rodriguez,6'1",170,74,1986,8.06,50,5.38,57,.0.84,55,76,..0.2,7,1,6,3
f2900678e98f6d6a,Luis Rodriguez,5'6",125,65,1999,1.27,37,3.20,54,.2.00,50,100,..2.0,0,1,-1,-1
37d5b176d438d2a5,Karl Roberson,6'1",205,74,1990,2.57,51,2.42,57,.0.72,40,42,..0.5,5,6,-1,-4
36f3d235493d35ad,Pete Rogers Jr.,6'0",145,,  --,0.66,15,1.71,65,.0.00,0,0,..0.0,0,0,0,0
598a58db87b890ee,Kevin Rosier,6'4",275,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,1,2,-1,-2
f304aff405c4a8fa,Brian Rogers,5'11",185,,1984,4.79,38,5.76,58,.1.22,50,100,..0.6,1,0,1,1
bf9bc96336922271,Alex Ricci,5'11",155,,1982,2.48,41,2.53,64,.0.00,0,64,..0.0,0,2,-2,-2
a6cba6bb66c1a8c9,Danny Roberts,6'1",170,74,1987,3.13,41,3.32,51,.0.26,11,57,..0.3,7,5,2,-1
cba3a2dfbc06ce79,Ray Routh,5'8",185,,  --,0.54,21,3.22,28,.2.69,33,0,..0.0,0,1,-1,-1
51c655162e462ceb,Shannon Ross,5'6",125,,1989,7.15,38,8.43,54,.0.00,0,100,..0.0,0,1,-1,-1
eae431e70064e046,Abdul Razak Alhassan,5'10",185,73,1985,3.57,48,4.06,56,.1.04,45,52,..0.0,5,5,0,-1
d1152823307d7e7c,Rameau Thierry Sokoudjou,5'10",205,78,1984,2.26,45,2.61,56,.1.93,47,78,..0.9,5,6,-1,-2
771b60ff889661c8,Mark Scanlon,5'9",170,,  --,2.20,35,3.33,48,.3.00,75,25,..2.0,0,1,-1,-1
029880cdbf5ca089,Sean Sherk,5'6",155,67,1973,2.17,35,2.71,55,.4.09,46,56,..0.4,9,4,5,1
ae4650eb56ab6a11,Patrick Speight,6'1",170,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
53bb0d40905b87c0,Jay Silva,6'2",185,,  --,1.13,34,3.07,40,.0.00,0,38,..1.0,0,2,-2,-2
243a336eaa2d2eb4,Emmanuel Sanchez,5'9",145,71,1990,4.45,35,4.17,55,.0.25,6,16,..0.5,0,0,0,0
b67d6bacc68d4c92,Daniel Santos,5'7",135,67,1995,3.27,21,8.47,52,.0.00,0,100,..0.0,0,1,-1,-1
65cdf4ec31143d86,Vinicius Salvador,5'7",125,,1996,8.43,45,7.15,61,.0.00,0,100,..0.0,1,0,1,1
7f0b4a75ef3039a3,Eddie Sanchez,6'2",230,74,1982,3.45,43,3.30,43,.1.13,26,42,..0.0,3,3,0,-2
696002b59f09d73b,Joseph Sandoval,5'7",135,,1986,1.82,42,12.12,60,.0.00,0,0,..0.0,0,2,-2,-2
72c4b253d2f5ebf2,Roman Salazar,5'7",135,,1988,1.95,39,2.89,57,.1.77,18,50,..0.0,0,2,-2,-1
501b07aec9b8fc2d,Sam Stout,5'9",155,70,1984,4.17,28,4.08,57,.0.63,38,77,..0.1,9,11,-2,-3
5a558ba1ff5e9121,Darrill Schoonover,6'2",220,,1985,1.20,33,4.35,38,.0.00,0,50,..1.1,0,1,-1,-1
23bd78c3f89bdb54,Kyosuke Sasaki,5'7",183,,  --,0.33,45,0.93,46,.0.00,0,0,..0.0,0,0,0,0
fccf811c1e8b01c7,Andrew Sanchez,6'1",185,74,1988,4.30,43,5.10,50,.2.55,36,100,..0.0,5,5,0,-2
c3ea8deeba00462b,Pete Spratt,5'9",170,,1971,1.63,48,1.33,55,.0.30,100,46,..0.3,3,6,-3,-3
99c80d2bd5dbe5a9,Brian Schwartz,6'3",170,,  --,1.27,44,0.87,45,.0.00,0,50,..1.0,1,1,0,1
52ba464d9068d871,Elias Silverio,5'11",155,73,1986,3.67,49,2.97,51,.1.62,38,85,..0.2,3,2,1,-2
4690d47bf725fd98,Gokhan Saki,6'0",205,73,1983,7.09,58,4.57,53,.0.00,0,100,..0.0,1,1,0,-1
df5a77121ba84a5d,Alex Stiebling,6'2",205,,  --,1.77,42,1.45,52,.0.35,66,66,..0.7,3,6,-3,-1
59c6d5af765df641,Everett Sims,6'5",260,77,1988,0.81,66,2.19,30,.0.00,0,42,..1.2,0,1,-1,-1
411d012af19ecb59,Chris Spang,6'2",170,,1987,1.83,36,1.95,60,.0.00,0,50,..0.9,2,2,0,-1
f86cb5f25d545e0e,Daniel Spitz,6'7",245,82,1990,2.60,35,5.30,46,.0.74,66,0,..0.0,1,3,-2,-2
