id,name,height,weight,reach,ss_min,str_acc,str_a_min,str_def,td_avg,td_acc,td_def,sub_avg,wins,losses,wl_diff,momentum,elo,best_elo,avg_opp_elo
bda04c573563cc2e,Todd Duffee,75,260,79,5.58,35,2.61,60,0,0,90,0,3,3,0,-1,1370.73,1411.81,1256.84
654ae722109a0d31,Joe Duffy,70,155,73,3.07,34,3.45,58,0.66,100,71,1,4,2,2,-1,1020.99,1020.99,1052.75
4ae4049426e0161d,Alexis Dufresne,69,135,68,1.33,27,3.33,60,1.5,50,50,0,0,2,-2,-2,1098.07,1174.09,1069.7
a7ddae0be8b78147,Jessamyn Duke,71,135,73,4.83,53,4.43,57,1.27,36,50,1.9,1,3,-2,-3,1012.36,1225.69,1104.43
e5c9de15bb58b1c6,Evan Dunham,70,155,70,5.35,39,3.54,61,1.83,33,80,1,11,8,3,-2,1493.97,1595.65,1356.83
31732a614e7a3d1d,Alex Dunworth,68,155,75,1.94,31,8.71,35,0,0,50,0,0,0,0,0,1014.43,1069.84,959.91
e979c76341f19b22,Tom Duquesnoy,67,135,68,3.83,45,5.3,62,0.42,25,46,0,2,1,1,1,1521.99,1556.47,1243.34
4417980b3e798abf,Reuben Duran,67,135,69,3.19,49,2.61,50,0.98,23,25,0.7,1,3,-2,-2,1192.26,1294.09,1151.99
c03520b5c88ed6b4,Merab Dvalishvili,66,135,68,3.78,34,2.22,58,7.33,41,80,0,1,2,-1,1,1321.23,1351.79,1236.67
8f0d576beba1cfcd,Matt Dwyer,76,170,76,2.57,34,3.24,54,0.44,10,60,0,1,3,-2,-2,1399.69,1399.69,1145.88
55ed59d541f8b90c,Rolando Dy,68,145,69,3.04,37,4.47,52,0.3,20,68,0,1,3,-2,-1,1173.56,1247.29,1163.71
ee457ef1e1c326c1,Ben Earwood,68,170,75,0.5,55,0.2,33,3,100,0,0,1,0,1,1,1267.7,1330.22,1067.62
5713c1d2fac539ac,Cody East,75,245,74,4.15,43,7.32,40,3.97,100,16,0,0,2,-2,-2,1200.47,1432.93,1173.96
05866d8c3a321856,Marvin Eastman,69,185,73,2.21,35,3.92,42,1.38,33,81,0,3,5,-2,-1,1195.95,1426.68,1246.87
bc7230f231701d66,Mike Easton,66,135,70,3.51,37,4.28,61,0.75,22,66,0,3,4,-1,-4,1210.97,1469.99,1191.68
a5b0bd216d8ba84e,Ross Ebanez,69,154,75,0.74,50,0.74,62,3.7,100,0,0,0,1,-1,-1,1117.22,1329.62,1119.62
32ba186f4b0e3267,Brian Ebersole,72,170,73,2.32,49,2.14,56,1.7,23,61,0.1,6,3,3,-1,1386.95,1626.04,1129.47
40ff198adda94b9f,Mark Eddiva,68,145,68,3.37,45,2.98,54,1.45,22,63,0,1,3,-2,-3,1173.11,1267.42,1169.62
f2688492b9a525a3,Frankie Edgar,66,145,68,3.59,40,2.22,70,2.47,33,65,0.4,17,6,11,1,1746.04,1777.13,1463.96
528c24b99fbaab79,Johnny Eduardo,67,135,71,2.89,38,3.34,63,0,0,62,0.5,3,4,-1,-2,1359.13,1471.97,1126.26
5f04e3d58d9ce982,Yves Edwards,69,155,73,2.91,42,2.34,66,0.76,53,69,0.7,14,13,1,-2,1263.84,1562.44,1233.35
e56daf7725a0b5ab,Justin Edwards,70,155,70,2.68,42,3.32,51,2.14,26,27,1,2,5,-3,-3,1176.12,1311.79,1162.56
f1fac969a1d70b08,Leon Edwards,72,170,74,2.38,48,1.99,55,1.26,29,70,0.5,8,2,6,6,1662.05,1662.05,1263.98
27fc9218a3653e3c,Justin Eilers,73,235,75,1.78,30,6.56,47,0,0,0,0,2,4,-2,-1,1362.85,1410.77,1149.05
58bc81376286b3d3,Per Eklund,70,155,72,2.07,61,2.38,67,2.07,11,50,3.6,1,2,-1,-1,1218.82,1376.62,1139.47
e295b96f135d758a,Saul Elizondo,67,135,75,2.07,30,4.93,48,2,100,66,1,0,0,0,0,939.66,1106.26,1067.11
92a9aa9c93192871,Darren Elkins,70,145,71,3.29,37,2.69,54,2.64,35,60,1.4,14,6,8,-2,1642.43,1704.17,1306.8
8e8e4487c621aa1c,Joe Ellenberger,69,155,72,1.62,47,3.45,48,3.17,40,0,1.1,1,1,0,-1,1395.13,1461.86,1154.47
d81ac739417d7f53,Jake Ellenberger,69,170,71,2.47,39,2.83,60,2.04,47,86,0.4,10,11,-1,-4,1337.9,1700.12,1314.91
c96d9178c9ed9e62,Tim Elliott,67,135,66,3.41,45,2.3,62,4.26,65,50,1.4,4,6,-2,1,1550.73,1596.82,1266.84
e60d773a0a42048a,Eddy Ellis,69,170,75,3.4,69,1.53,68,4,66,50,2,1,0,1,1,1327.02,1385.81,1108.38
77350fd0e6d1dba8,Lisa Ellis,64,115,62,1.68,48,2.32,57,4.19,63,50,0.6,0,3,-3,-3,1060.72,1326.19,1133.84
1536a25e16fc299b,Anna Elmose,63,115,65,3.68,49,4.64,56,0,0,33,0,0,2,-2,-2,1096.54,1184.62,1090.49
1741343f0ca34dd5,Aaron Ely,68,135,75,0.82,15,0.66,69,2.47,100,50,4.9,0,0,0,0,1195.49,1198.17,1170.09
abd5fb12437eda21,Ramazan Emeev,70,170,76,2.51,47,1.4,70,2,33,80,0.3,3,0,3,3,1682.84,1682.84,1263.73
b8da6f5c80ae2d15,Fedor Emelianenko,72,230,74,3.18,51,1,63,2,63,82,1.9,23,3,20,3,1718.93,1888.31,1352.19
f54200f1dfb9b5d4,Aleksander Emelianenko,78,255,75,2.75,41,1.7,65,2.32,72,66,0.9,6,3,3,-1,1543.89,1559.85,1244.13
e00a3dee329a51f7,Jamall Emmers,70,145,74,8.27,68,8.76,44,0,0,100,0,0,0,0,0,1392.24,1437.27,1151.75
fba03cd6cc28dc41,Josh Emmett,66,145,70,3.89,37,3.64,63,1.9,52,50,0.2,4,2,2,-1,1487.72,1529.8,1216.08
e3f443e4cbc3da8f,Marius Enache,71,155,75,1.71,34,0.66,84,3.94,100,0,3.9,0,0,0,0,949,949,977.6
330bafba312face4,Oliver Enkamp,72,170,77,2.38,36,3.55,37,0.87,16,0,0,0,2,-2,-2,1240.51,1311.66,1137.69
d7adfcfdf7c6c1f8,Ian Entwistle,65,135,64,0.11,7,7.36,31,0,0,0,12.1,1,2,-1,-1,1266.07,1316.51,1088.34
993d385f5a475375,Andy Enz,75,185,78,3.51,23,5.32,57,0,0,58,0,0,3,-3,-3,1192.65,1347.92,1191.14
bc7cf284c1c2f16e,Won Jin Eoh,67,160,75,3.74,44,3.58,46,0,0,50,0,0,1,-1,-1,1051.38,1176.41,1126.01
7b9a85e5ff31ef47,Tom Erikson,75,280,75,0.94,47,1.87,25,4.68,60,100,6.2,3,2,1,-1,1121.47,1300.71,1119.51
22061ff217907c78,Konstantin Erokhin,71,230,73,1.07,36,1.83,47,0,0,70,0,0,2,-2,-2,1252.64,1427.15,1209.21
902ec2cc48c8ae8a,Julian Erosa,73,155,75,4.91,52,5.2,45,1.64,60,75,1.1,1,2,-1,-2,1516.96,1557.28,1234.57
74061adb224be3cc,Nick Ertl,69,155,75,2.13,69,2.53,41,3,50,0,0,1,0,1,1,1147.39,1212.13,1142.27
0e4daed84a8f39a6,Eric Esch,71,350,75,3.07,71,1.74,43,0,0,0,2,2,1,1,2,1029.01,1286.79,1077.39
5df17b3620145578,Cole Escovedo,67,135,72,1.82,45,4.85,45,0.55,40,10,0,2,6,-4,-4,1224.29,1406.58,1191.52
83fd97284f4bb4a4,Efrain Escudero,69,155,70,2.92,44,2.3,63,1.31,40,66,0.8,5,7,-2,-2,1504.87,1506.54,1274.33
d910665038efc639,Carla Esparza,61,115,63,2.2,38,3.07,53,3.4,35,40,0.4,4,4,0,-2,1375.2,1489.39,1253.96
215a70f073a7b726,Jordan Espinosa,66,125,71,5.87,66,4.65,46,0.92,16,100,0.9,0,0,0,0,1425.62,1425.62,1141.32
411539901068522f,Jodie Esquibel,63,115,64,4.87,40,8.5,52,0,0,87,0,0,2,-2,-2,1183.22,1237.12,1168.11
33011768c3c4dc9a,Terry Etim,73,155,73,2.16,35,2.53,67,0.43,30,39,1.4,6,5,1,-2,1320.49,1459.22,1178.4
4234f0097c83fa62,Sijara Eubanks,64,125,67,4.4,34,2.57,68,2.5,62,83,0,2,0,2,2,1382.8,1382.8,1216.25
9766ed20b68c7c33,Billy Evangelista,68,155,68,4.51,40,3.96,61,1.6,19,61,0.2,7,2,5,-2,1299.51,1442.87,1173.22
d3de4a24f7eefac8,Doug Evans,69,155,75,1.79,35,2.55,55,3.19,83,69,0.6,0,2,-2,-2,834.62,1071.74,1081.55
ee779c43a8926d52,Rashad Evans,72,205,75,2.14,37,2.42,63,2.98,44,73,0,17,8,9,-5,1457.98,1761.47,1421.06
dd8aec6de7035943,Dan Evensen,75,250,75,0.27,10,3.86,38,0,0,0,4,0,2,-2,-2,1221.32,1282.6,1117.02
b12a1d19ee383b7c,Tonya Evinger,67,135,70,1.5,41,4.33,41,0.9,33,28,1.4,0,4,-4,-4,1350.61,1447.27,1158.2
5f6f049d54728e88,Andre Ewell,71,135,76,3.53,43,2.93,56,1,100,40,0,1,0,1,1,1387.13,1387.13,1039.6
f72465a784c1b084,Jessica Eye,66,125,66,3.42,36,3.32,59,0.59,71,60,0.8,3,5,-2,1,1333.69,1457.24,1198.17
78114b7199cef90c,Urijah Faber,66,135,67,2.66,41,2.51,65,1.59,31,60,0.9,19,9,10,1,1590.9,1674.41,1348.4
8c020156779f7888,Melinda Fabian,66,125,66,4.03,41,4,62,0,0,100,0,0,1,-1,-1,943.85,1076.59,1082.78
40389d39a92f5bfa,Wagnney Fabiano,66,145,69,1.19,38,0.66,70,3.44,64,100,0.4,4,2,2,-1,1426.03,1493.92,1249.08
e17ac6410c8377f4,Bartosz Fabinski,72,170,75,2.24,72,0.98,60,7.33,70,100,0,3,1,2,-1,1442.06,1442.06,1178.77
453ee00c3e1ae9dd,Ron Faircloth,69,205,75.9047619,0.39,40,8.9,42,0,0,0,0,0,0,0,1,1095.36,1321.36,1062.22
d58478ded5534695,Maiquel Falcao,71,185,75,1.67,55,0.53,86,1,100,71,3,1,0,1,1,1280.68,1559.36,1178.85
91d73ee59347ac16,Brodie Farber,73,170,75,1.69,45,2.17,53,0.9,50,20,0.9,0,2,-2,-2,1135.93,1303.92,1070.91
04e9955f33e0c267,Joao Paulo Faria,69,155,75,6.69,64,2.09,85,1.25,50,0,1.2,0,0,0,0,1011.68,1011.68,1016.35
27b164b0d1833df0,Kalindra Faria,67,125,75,2.23,56,1.44,45,1.31,66,20,0.7,0,3,-3,-3,1186.25,1375.11,1111.35
49c7236c737d7e59,Chance Farrar,69,145,75,0.81,22,2.21,67,3.02,100,0,0,0,2,-2,-2,1156.21,1227.53,1084.13
9c42a0de8e012870,Kelly Faszholz,68,135,67,4.01,48,3.61,52,0,0,44,0,0,2,-2,-2,1140.13,1165.46,1103.68
e5010b1b94ca5755,Paul Felder,71,170,70,3.52,43,2.96,51,0.36,33,59,0.4,7,4,3,1,1538.47,1613.3,1309.49
b0f316c60f8d3b47,Josh Ferguson,65,125,66,2.13,43,4.18,32,0.59,11,54,0,0,2,-2,-2,1195.21,1240.76,1123.98
22a92d7f62195791,Tony Ferguson,71,155,76,5.51,44,3.55,63,0.6,42,76,1.5,14,1,13,11,1866.02,1866.02,1316.4
27541033b97c076d,Kevin Ferguson,74,235,75,2.3,50,3.41,38,3.1,72,36,1.2,4,2,2,-1,1134.41,1154.28,1100.11
cbc071cb20ea59c7,Bibiano Fernandes,67,139,75,2.91,40,2.02,72,3.97,53,77,0.6,9,1,8,4,1728.18,1728.18,1334.1
dbc17725b887860a,Cezar Ferreira,73,185,78,1.84,42,1.96,57,2.73,63,93,0.6,9,5,4,-1,1540.02,1540.02,1321.27
28ba5f27e473420c,Alexandre Ferreira,67,205,75.9047619,2.57,60,8.14,42,0,0,0,0,0,1,-1,-1,1343.72,1379.52,1107.75
d814f5192e58fb2f,Drew Fickett,70,155,70,2.33,41,2.29,57,1.3,35,30,2.2,5,4,1,-1,1136.38,1540.81,1203.25
6e380a4d73ab4f0e,Ron Fields,74,200,75.9047619,0.33,33,2.64,11,0,0,0,0,0,1,-1,-1,1116.88,1277.64,1105.01
aa72b0f831d0bfe5,Deiveson Figueiredo,65,125,68,2.25,54,1.62,54,2.46,53,50,3.9,4,0,4,4,1573.82,1573.82,1172.68
bbfca6d5c27d9cd8,Edwin Figueroa,67,135,69,2.57,39,3.06,51,0.2,100,37,0.6,2,4,-2,-3,1154.42,1338.12,1160.9
daff32bc96d1eabf,Anthony Figueroa,64,135,75,2.37,48,3.77,49,0,0,58,0,3,3,0,-2,1213.67,1224.35,1110.83
2abdead94ce73552,Paulo Filho,68,185,75,1.86,48,1.67,66,2.4,32,42,1.6,11,1,10,1,1282.65,1652.45,1274.43
8fd808923cffff82,Andre Fili,71,145,74,3.72,36,3.72,53,2.8,46,69,0.2,6,5,1,-1,1440.94,1490.22,1243.83
997b4f52f76a0b53,Brady Fink,72,183,75,1.69,41,1.69,61,3.63,25,0,3.6,0,1,-1,-1,1021.38,1066.7,1145.91
3317823959d32a05,Jan Finney,68,135,75,2.16,28,8.75,42,0.77,11,25,0,0,2,-2,-2,1091.91,1209.1,1114.66
9583662df31d943f,Luigi Fioravanti,68,170,70,2.23,42,2.21,69,3.76,63,67,0.9,4,5,-1,-1,1211.32,1393.53,1220.03
16d09e800ad7ec79,Luiz Firmino,66,154,75,1.23,50,1.22,51,3.86,45,20,0.9,4,3,1,-1,1438.18,1559.79,1287.28
f34312c2ccfa0e00,Spencer Fisher,67,155,70,3.17,43,3.03,64,0.67,30,60,0.8,9,8,1,-3,1280.43,1525.82,1230.66
bebb4ae55ac2bf6f,Chris Fishgold,68,145,75,4.78,26,5.74,50,3.59,50,0,0,0,1,-1,-1,1429.05,1474.14,1121.92
5517bd590dbbe1f8,Bryanna Fissori,64,145,75,1.4,46,1.2,57,2,25,50,0,0,0,0,0,958.67,1210.01,1034.23
6f018c039b4d5d80,Jon Fitch,72,170,76,2.61,50,1.65,54,3.6,51,56,0.8,15,3,12,-1,1765.88,1765.88,1348.96
7d09200f6a77b20e,Colin Fletcher,74,155,78,3.1,34,2.97,62,0,0,27,0,0,2,-2,-2,1233.64,1392.98,1214.66
cb139171ed1b69fe,Kenny Florian,70,145,74,2.41,40,1.85,63,2.22,33,60,1.3,13,5,8,-1,1573.42,1632.35,1403.94
c4b9296214f4c09c,Jason Von Flue,72,170,75,1.89,36,3.23,52,0.62,16,58,1.5,2,4,-2,-2,1021.44,1257.46,1108.07
01d2ed8c502e3828,Caros Fodor,69,155,76,2.76,54,2.83,54,2.1,25,50,0,5,2,3,-2,1339.77,1430.26,1195.78
fa534853eb195270,Mal Foki,67,220,75,2.86,14,14.29,54,0,0,0,0,0,1,-1,-1,915.42,1214.32,1024.78
05339613bf8e9808,Rob Font,68,135,71,4.38,39,3.69,63,1.13,29,25,0.9,5,3,2,1,1506.58,1535.35,1233.23
947eccadb72f4f6f,Jesse Forbes,74,185,75,2.11,24,4.06,53,1.79,75,66,1.2,0,4,-4,-4,1318.43,1369.49,1146.69
44bc27bfa76dcd9e,Renee Forte,67,155,71,2.08,32,2.12,63,2.32,58,66,0,1,3,-2,-2,1152.69,1221.21,1146.06
d761b3766e38c5db,Marcel Fortuna,73,205,74,3.83,46,4.52,64,0.45,8,75,0.5,1,2,-1,-2,1284.85,1402.1,1200.23
3dc3022232b79c7a,Brian Foster,69,170,71,3.3,39,1.63,65,3.67,60,37,1.8,3,2,1,2,1563.2,1572.73,1261.3
f65a0eb902f9476b,Brandon Foxworth,71,145,75,1.33,32,4.59,50,0,0,0,0,0,1,-1,-1,1206.97,1311.88,988.98
00a3ff40c4b2cf21,Glaico Franca,72,155,77,2.35,42,3.46,47,2.68,42,76,0.3,1,2,-1,-2,1493.37,1493.37,1114.65
e0ec3c3b6b611f7e,Hermes Franca,66,155,71,1.78,39,2.85,55,1.53,36,37,2.4,7,5,2,-1,1171.2,1533.21,1233.69
ecfdbf38681a59ba,Francisco France,72,205,75.9047619,0.54,33,3.51,27,0,0,0,6.1,1,0,1,1,1339.94,1420.47,1219.94
b9532d815060de7f,John Franchi,66,145,67,1.83,48,2.59,48,2.68,80,40,0.3,1,2,-1,-2,1229.78,1251.04,1171.01
d897897060f10a3a,Rich Franklin,73,185,75,4.1,44,2.07,62,1.31,66,63,0.7,21,7,14,-1,1493.63,1620.02,1269.36
040d3b4c735541aa,Zoila Frausto,64,135,75,0.77,31,1.64,53,0,0,57,0,1,1,0,-1,1228.79,1449.81,1167.52
3beeeafcbc8b4cbc,Gary Frazier,72,245,75,1.5,39,2.77,46,0,0,100,0,0,1,-1,-1,1052.03,1095.13,1037.77
b4bc2e3353a770b5,Ian Freeman,71,225,75,2.54,48,3.11,44,1.44,40,80,0.7,3,2,1,0,1375.93,1375.93,1134.59
90e6dde9113830bd,Patricky Freire,67,155,71,3.06,44,3.34,69,1.26,33,100,0,0,0,0,0,1638.25,1638.25,1342.87
f1f37d667bcd0d27,Willamy Freire,68,155,75,1.53,37,0.93,62,0.5,100,73,0,0,2,-2,-2,1394.82,1523.94,1140.33
98a58c26c5b1ed17,Patricio Freire,65,145,65,2.84,41,4.43,60,0.6,18,94,0.6,0,0,0,0,1777.91,1786.46,1360.43
9aa56f004b2bca07,Donavon Frelow,67,135,75,2.4,27,3.2,52,1,100,26,0,0,0,0,0,1227.58,1296.32,1101.76
73321668ff977f1b,Clay French,67,161,75,1.52,50,1.27,16,0,0,100,0,0,1,-1,-1,1327.7,1468.3,1172.78
756f45905fb20cb5,Mike French,70,145,75,0.23,23,2.17,42,0,0,22,1,0,2,-2,-2,1134.46,1169.48,1184.72
dccb63727f2f5f74,Matt Frevola,69,155,71,3.87,36,4.2,57,2.45,40,83,1.8,0,1,-1,0,1290.7,1346.24,1150.82
6ef65b6a152e49d5,Philip De Fries,77,250,82,2.3,47,3,37,3.29,42,100,0.6,2,3,-1,-2,1388.45,1388.45,1202.07
1641ef250e9de19b,Sarah Frota,66,115,75,24.47,66,5.53,64,0,0,0,0,0,0,0,0,1296.72,1296.72,1047.85
271fe91f4ba9d2c5,Don Frye,73,219,75,2.87,64,3.57,37,0.91,57,45,0.7,12,5,7,-4,1091.49,1421.83,1101.29
253de74457bd6374,Tony Fryklund,72,185,75,3.49,39,6.5,43,0,0,66,0.5,2,5,-3,-4,1168.14,1335.23,1142.84
c3c38c86f5ab9b5c,Jesse Fujarczyk,76,225,75,1.03,33,4.91,38,0,0,25,0,0,2,-2,-2,1014.81,1092.85,1001.63
d71d968dc6ecfdaf,Katsuhisa Fujii,72,205,75.9047619,4,50,4.43,64,2.14,25,50,2.1,2,2,0,-1,900.96,1143.56,1117.26
b1605ea39fba6af6,Kazuyuki Fujita,72,235,75,1.05,49,1.99,52,2.78,36,85,0.6,7,7,0,-2,1135.46,1357.4,1209.23
ccd58ff71e260ed5,Keisuke Fujiwara,66,139,75,0.73,44,1.2,47,0,0,23,2.5,0,3,-3,-3,1171.15,1319.57,1156.42
7c35f869033901ae,Riki Fukuda,72,185,73,4.24,43,3.71,64,2.17,43,70,0,3,3,0,-1,1322.62,1483.62,1192
4638cc6479cc0afe,Masio Fullen,70,145,70,2.46,32,3.5,54,0.47,33,69,0,1,2,-1,-2,1114.82,1183.72,1090.69
aa3153a9941b4d44,Masakatsu Funaki,72,185,75,1.82,68,2.92,35,0,0,0,5.5,1,2,-1,1,1248.93,1499.66,1109.77
e9e1acc96536bb4f,Ricardo Funch,70,170,76,2.61,65,3.57,40,1.24,18,60,0,0,4,-4,-4,1184.57,1297.54,1209.18
c3e2eca94b2320bc,Katsuaki Furuki,72,168,75,0.27,10,2.67,39,0,0,0,3,0,1,-1,-1,1022.63,1022.63,1060.7
fe98f86284a6eeb3,Gustavo Gabriel,66,125,75,4.06,65,4.26,46,0,0,50,0,0,0,0,0,1394.74,1394.74,1075.57
ec34349e7dffcde7,Claudia Gadelha,64,115,63,3.23,42,4.47,57,3.94,52,58,1,5,3,2,1,1489.44,1496.07,1226.54
a7a79b8efbceaaac,Alavutdin Gadjiev,74,185,75,0.99,27,0.99,57,0,0,50,0,0,1,-1,-1,1107.7,1355.04,1100.46
9e8f6c728eb01124,Justin Gaethje,71,155,70,8.53,54,10.54,53,0,0,80,0,2,2,0,1,1716.12,1767.33,1286.57
837d30395faca41e,Sheila Gaff,65,135,62,1.6,50,2.89,28,0,0,20,0,0,2,-2,-2,1144.82,1235.8,1099.65
b8592b4a383696cd,Mitch Gagnon,65,135,65,3.18,48,2.13,63,1.43,26,67,1.9,4,3,1,-2,1363.44,1452.37,1221.34
06dc1a58663579d2,Travis Galbraith,72,170,75,2.21,40,3.45,48,1.33,25,0,1.3,0,3,-3,-3,1322.75,1355.95,1129.77
0876d21328cf4a45,Dave Galera,71,135,75,1.67,69,0.53,33,0,0,14,2,0,1,-1,-1,1140.19,1205.9,1033.77
8a1b4330c7957961,Zelg Galesic,74,185,75,4.86,62,0.61,66,1.3,100,20,1.3,2,3,-1,-2,1162.69,1285.24,1202.05
9e50097a89442158,Mickey Gall,74,170,74,1.47,52,2.21,43,2.33,66,50,5.2,4,1,3,1,1301.01,1301.01,1143.41
96706c75a2b14164,Daniel Gallemore,77,265,75,3.1,41,6,52,0,0,0,0,0,0,0,0,1133.93,1256.66,1152.31
cc81c92fe2254935,Tom Gallicchio,70,170,73,3.53,26,7.07,43,1,11,0,0,0,1,-1,-1,1306.9,1393.99,1168.99
e15d0a2519d6a0b5,Marcos Galvao,67,135,75,1.97,32,3.86,61,2.27,28,88,1.1,0,2,-2,-2,1328.04,1551.44,1310.55
45fe6765c56d8018,Andre Galvao,67,168,75,2.34,52,1.56,58,2.02,27,0,2.8,3,2,1,-1,1215.12,1258.35,1235.01
10559c53de0b950e,Joey Gambino,67,145,75,2.47,35,2.53,51,0,0,42,0.8,0,2,-2,-2,1275.79,1353.44,1153.64
41904fc4d3f5bffc,Ariel Gandulla,71,205,75.9047619,1.95,23,2.07,72,1.88,66,0,0,1,1,0,-1,1001.92,1201.04,1121.66
d8c7c61b176e3994,Cody Garbrandt,68,135,65,3.48,37,3.43,66,1,33,100,0,6,2,4,-2,1576.75,1645.75,1285.91
a2b12c3f3d60ff69,Alex Garcia,69,170,72,1.81,31,3.03,59,3.72,52,66,0.1,5,5,0,-2,1373.54,1468.01,1263.4
ac5a7400da3a9a41,Elias Garcia,65,125,67,2.71,35,3.57,43,0,0,33,0,0,1,-1,-1,1304.68,1352.72,1077.65
917e53fa0adea0d3,Leonard Garcia,70,145,69,2.77,24,4.79,52,0.3,26,42,0.5,6,10,-4,-5,1207.82,1391.92,1226.66
8d49545dadf9b919,Edgar Garcia,70,170,71,3.16,29,4.23,60,2.21,57,50,0.6,1,4,-3,-4,1234.82,1342.02,1132.67
8a04d94dfcfab159,Nick Garcia,64,125,75,0.67,25,3.03,50,0,0,83,5.1,0,0,0,0,1223.66,1223.66,1011.1
97cf1a2c7c5e7889,Steve Garcia,72,135,75,6.22,64,2.61,40,0,0,100,0,0,0,0,0,1298.53,1345.74,1138.57
8e5bfd4e82352340,Pablo Garza,73,145,73,3.37,44,2.7,50,0.94,25,15,1.3,3,4,-1,-1,1278.61,1335.7,1170.69
a1b0715c4fd2dbd3,Azamat Gashimov,66,125,66,1.24,21,4.75,53,1.69,25,0,0,0,2,-2,-2,1198.66,1198.66,1097.76
e4770d5ed44a3970,Brian Gassaway,73,170,75,0.34,26,3.65,44,0,0,42,0,0,2,-2,-2,1189.84,1369.83,1138.22
8c0580d4fff106c1,Kelvin Gastelum,69,185,71,3.86,43,2.87,61,0.82,50,62,0.2,10,3,7,1,1748.24,1748.24,1414.58
6ded9184b2284645,Willie Gates,68,125,70,1.8,38,4.28,38,0,0,67,0.4,1,3,-2,-2,1140.84,1272.77,1084.54
b72a60a0cadff408,Louis Gaudinot,63,125,63,2.34,37,6.42,48,0.57,40,31,1.1,1,3,-2,-1,1342.53,1342.53,1227.81
effd0b70e6749ab2,Charlene Gellner,62,125,75,2.01,42,3.24,43,0,0,0,1.7,0,1,-1,-1,852.37,950,1039.8
14e797332ea32cdb,Chad George,66,135,68,1.26,50,1.11,65,3.08,46,0,1.3,1,2,-1,-2,1281.58,1284.94,1086.07
2f1700b3a4a09bc7,Paul Georgieff,74,170,75,2.55,40,2.34,35,0,0,0,0,0,1,-1,-1,1113.24,1257.53,1118.6
15edcf67ccf5be84,Brian Geraghty,67,155,75,0.47,25,9.77,36,0,0,50,0,0,1,-1,-1,1193.07,1320.22,1099.69
2db0c114414d4f06,Karine Gevorgyan,64,125,63,1.2,20,1.8,76,0,0,0,0,0,1,-1,-1,1010.83,1107,1116.22
cb6783c39c01d896,Tiki Ghosn,70,170,75,2.78,46,2.94,58,0.41,50,61,0,3,7,-4,1,1164.36,1245.81,1126.63
de45aaae23dfa392,Christos Giagos,70,155,71,2.16,32,2.13,50,0.48,20,41,0.5,1,3,-2,1,1379.89,1409.39,1230.56
946db8a378903cc3,Joe Giannetti,72,155,74,1.93,38,2.8,40,1,16,0,0,0,1,-1,-1,1346.03,1385.43,1041.81
f74e037b97917027,James Giboo,71,170,75,1.2,27,7.08,39,0,0,0,0,0,1,-1,-1,1066.05,1287.14,1037.18
700a674c042b7a96,Cody Gibson,70,135,71,2.47,31,2.54,63,1.85,38,58,0.4,1,3,-2,-2,1413.41,1429.88,1215.5
63eedfcc73071d41,Lance Gibson,69,185,75,1.21,75,6.44,20,0,0,0,0,1,1,0,-1,1075.12,1155.63,1155.62
83825fad27ab3581,Joe Gigliotti,71,185,69,1.04,39,2.92,45,1.56,100,50,0.8,0,2,-2,-2,1259.18,1330.93,1152.28
6bb1d2b714d4b3bc,Joey Gilbert,71,155,75,0.61,42,4.44,31,0,0,0,0,0,1,-1,-1,994.65,1045.41,1084.06
b27a1fcb56a3035a,Trevin Giles,72,185,74,5.45,66,1.13,76,3.69,100,66,0,2,0,2,2,1469.81,1469.81,1115.36
42c96a9c4802e2e1,Kultar Gill,72,154,75,1.14,50,0.4,41,1.71,66,38,0,0,2,-2,-2,1188.28,1260.05,1148.14
84ff027394f7e470,Gregor Gillespie,69,155,71,3.19,48,2.28,56,7.01,47,0,1.2,5,0,5,5,1564.91,1564.91,1249.44
91720876db0ee468,Jason Gilliam,72,170,75,0.79,33,3.14,42,0,0,0,0,0,2,-2,-2,1063.41,1359.1,1116.35
762c69860eef65d8,Alex Gilpin,67,145,72,6.8,54,12.29,42,2.17,25,0,2.2,0,0,0,0,1492.81,1492.81,1150.58
c1ea31a904fe08a9,Billy Giovanella,68,125,75,1.27,40,2.02,52,0.87,12,100,1.7,0,0,0,0,1024.23,1251.89,1051.09
81f1810f72df8f25,Brandon Girtz,67,155,75,2.5,60,1.92,47,5.76,100,100,0,0,0,0,0,1324.3,1420.97,1225.16
fda067e842b07466,Jason Glaza,72,230,75,4.34,54,0.43,40,4.34,100,0,4.3,0,0,0,0,1073.08,1073.08,1057.08
814ff3018127e8fc,Rick Glenn,72,145,70,4.19,43,4,54,0.8,16,65,0.4,3,2,1,1,1530.36,1536.33,1215.39
ad56b3f00ca38dfd,Mark Godbeer,76,240,77,3.97,53,3.3,54,0,0,28,0,2,2,0,-1,1311.24,1364.57,1151.36
bd85ca0bb4f26cfc,Clint Godfrey,66,135,75,0.57,31,0.96,65,0.85,25,50,0,0,2,-2,-2,1357.1,1387.66,1134.69
e62b36885ecdac27,Allan Goes,72,205,75.9047619,0.64,52,1.35,41,1.75,40,0,2.6,2,3,-1,-2,1250.25,1320.22,1175.72
ac29d508d78384c9,Marcelo Golm,75,249,75,4.26,60,3.92,47,0.47,50,87,0.5,1,2,-1,-2,1175.07,1241.37,1105.88
