id,name,id_opp,name_opp,event_id,event_name,elo,elo_opp,height_diff,reach_diff,ss_min_diff,str_acc_diff,str_a_min_diff,str_def_diff,td_avg_diff,td_acc_diff,td_def_diff,sub_avg_diff,wins_diff,losses_diff,momentum_diff,wl_diff_diff,outcome
621a6c59f88a44fe,Matt Hughes,8a8a84b743ae7699,Dennis Hallman,08ae5cd9aef7ddd3,UFC 29: Defense of the Belts,750,750,0,1,1.02,9,-0.6,10,1.16,20,10,-0.9,12,1,-3,11,L
8f2d9ee27f206f1f,Evan Tanner,63eedfcc73071d41,Lance Gibson,08ae5cd9aef7ddd3,UFC 29: Defense of the Belts,750,750,3,-1,1.84,-16,-3.8,36,2.55,43,25,1.3,10,5,-1,5,W
63eedfcc73071d41,Lance Gibson,8f2d9ee27f206f1f,Evan Tanner,08ae5cd9aef7ddd3,UFC 29: Defense of the Belts,750,750,-3,1,-1.84,16,3.8,-36,-2.55,-43,-25,-1.3,-10,-5,1,-5,L
263ebd4a669e1e98,Fabiano Iha,4f74c8be51db8a37,Daiju Takase,08ae5cd9aef7ddd3,UFC 29: Defense of the Belts,734,718.1290936,-4,0,1.24,17,0.85,-5,2.04,23,29,1.7,-1,-1,-1,0,W
4f74c8be51db8a37,Daiju Takase,263ebd4a669e1e98,Fabiano Iha,08ae5cd9aef7ddd3,UFC 29: Defense of the Belts,718.1290936,734,4,0,-1.24,-17,-0.85,5,-2.04,-23,-29,-1.7,1,1,1,0,L
cedfdf8d423d500c,Pat Miletich,9f488f520ed25bbf,Kenichi Yamamoto,08ae5cd9aef7ddd3,UFC 29: Defense of the Belts,795.8278203,780.5333248,-2,0,1.49,-1,-0.27,25,1.96,100,44,0.7,6,-2,3,8,W
9f488f520ed25bbf,Kenichi Yamamoto,cedfdf8d423d500c,Pat Miletich,08ae5cd9aef7ddd3,UFC 29: Defense of the Belts,780.5333248,795.8278203,2,0,-1.49,1,0.27,-25,-1.96,-100,-44,-0.7,-6,2,-3,-8,L
2f732dd9210d301f,Tito Ortiz,1fe7adb23b3eedfb,Yuki Kondo,08ae5cd9aef7ddd3,UFC 29: Defense of the Belts,752.0676856,766,4,-1,1.45,4,0.31,9,1.71,-6,17,0.1,13,3,3,10,W
1fe7adb23b3eedfb,Yuki Kondo,2f732dd9210d301f,Tito Ortiz,08ae5cd9aef7ddd3,UFC 29: Defense of the Belts,766,752.0676856,-4,1,-1.45,-4,-0.31,-9,-1.71,6,-17,-0.1,-13,-3,-3,-10,L
029880cdbf5ca089,Sean Sherk,cb6783c39c01d896,Tiki Ghosn,2b1587a3376ab743,UFC 30: Battle on the Boardwalk,750,750,-4,-8,-0.61,-11,-0.23,-3,3.68,-4,-5,0.4,6,-3,0,9,W
cb6783c39c01d896,Tiki Ghosn,029880cdbf5ca089,Sean Sherk,2b1587a3376ab743,UFC 30: Battle on the Boardwalk,750,750,4,8,0.61,11,0.23,3,-3.68,4,5,-0.4,-6,3,0,-9,L
1652f3213655b935,Phil Baroni,e09dbbd5fe3f0fe2,Curtis Stout,2b1587a3376ab743,UFC 30: Battle on the Boardwalk,750,750,-4,-3,2.08,-22,0.73,11,1.46,47,40,0.5,7,9,-2,-2,W
e09dbbd5fe3f0fe2,Curtis Stout,1652f3213655b935,Phil Baroni,2b1587a3376ab743,UFC 30: Battle on the Boardwalk,750,750,4,3,-2.08,22,-0.73,-11,-1.46,-47,-40,-0.5,-7,-9,2,2,L
b44f39a5c6596953,Pedro Rizzo,ad3f53c454cbbead,Josh Barnett,2b1587a3376ab743,UFC 30: Battle on the Boardwalk,789.8987208,766,-2,-3,-1.27,-16,0.91,-7,-1,-27,23,-1.4,-12,1,-5,-13,W
ad3f53c454cbbead,Josh Barnett,b44f39a5c6596953,Pedro Rizzo,2b1587a3376ab743,UFC 30: Battle on the Boardwalk,766,789.8987208,2,3,1.27,16,-0.91,7,1,27,-23,1.4,12,-1,5,13,L
817e0bdf08efce2e,Elvis Sinosic,8d26912cd2aeb366,Jeremy Horn,2b1587a3376ab743,UFC 30: Battle on the Boardwalk,750,767.9433137,2,3,-0.06,-2,2.61,-2,-1.83,-38,-29,0.1,-8,-2,-3,-6,W
8d26912cd2aeb366,Jeremy Horn,817e0bdf08efce2e,Elvis Sinosic,2b1587a3376ab743,UFC 30: Battle on the Boardwalk,767.9433137,750,-2,-3,0.06,2,-2.61,2,1.83,38,29,-0.1,8,2,3,6,L
263ebd4a669e1e98,Fabiano Iha,a8fa0c4e95512806,Phil Johns,2b1587a3376ab743,UFC 30: Battle on the Boardwalk,749.2696257,750,6,0,0.53,-19,0.69,-8,2.88,40,0,2.9,3,4,-1,-1,W
a8fa0c4e95512806,Phil Johns,263ebd4a669e1e98,Fabiano Iha,2b1587a3376ab743,UFC 30: Battle on the Boardwalk,750,749.2696257,-6,0,-0.53,19,-0.69,8,-2.88,-40,0,-2.9,-3,-4,1,1,L
44260175069b6276,Jens Pulver,eb1723480fa2f96c,Caol Uno,2b1587a3376ab743,UFC 30: Battle on the Boardwalk,750,750,0,0,0.21,-12,1.23,6,-1.73,2,26,-0.2,5,1,-4,4,W
eb1723480fa2f96c,Caol Uno,44260175069b6276,Jens Pulver,2b1587a3376ab743,UFC 30: Battle on the Boardwalk,750,750,0,0,-0.21,12,-1.23,-6,1.73,-2,-26,0.2,-5,-1,4,-4,L
2f732dd9210d301f,Tito Ortiz,8f2d9ee27f206f1f,Evan Tanner,2b1587a3376ab743,UFC 30: Battle on the Boardwalk,768.7089487,766,3,0,-0.46,-13,0.24,4,-0.08,-8,29,-0.7,4,5,-1,-1,W
8f2d9ee27f206f1f,Evan Tanner,2f732dd9210d301f,Tito Ortiz,2b1587a3376ab743,UFC 30: Battle on the Boardwalk,766,768.7089487,-3,0,0.46,13,-0.24,-4,0.08,8,-29,0.7,-4,-5,1,1,L
6ad9058b7c7898b0,Tony DeSouza,21b1132949f2a9b0,Steve Berger,20bd6c3e03c46ee6,UFC 31: Locked and Loaded,750,750,1,-5,0.12,25,-1.69,5,1.41,2,24,-0.2,4,0,0,4,W
21b1132949f2a9b0,Steve Berger,6ad9058b7c7898b0,Tony DeSouza,20bd6c3e03c46ee6,UFC 31: Locked and Loaded,750,750,-1,5,-0.12,-25,1.69,-5,-1.41,-2,-24,0.2,-4,0,0,-4,L
73c7cfa551289285,BJ Penn,6bb1d2b714d4b3bc,Joey Gilbert,20bd6c3e03c46ee6,UFC 31: Locked and Loaded,750,750,-2,-5,2.1,7,-1.32,25,1.24,55,75,0.5,16,11,2,5,W
6bb1d2b714d4b3bc,Joey Gilbert,73c7cfa551289285,BJ Penn,20bd6c3e03c46ee6,UFC 31: Locked and Loaded,750,750,2,5,-2.1,-7,1.32,-25,-1.24,-55,-75,-0.5,-16,-11,-2,-5,L
0e041d43a47d2e4b,Matt Lindland,91186547a7f3f758,Ricardo Almeida,20bd6c3e03c46ee6,UFC 31: Locked and Loaded,750,750,0,0,0.6,1,0.36,-9,-0.73,10,29,0.1,3,3,0,0,W
91186547a7f3f758,Ricardo Almeida,0e041d43a47d2e4b,Matt Lindland,20bd6c3e03c46ee6,UFC 31: Locked and Loaded,750,750,0,0,-0.6,-1,-0.36,9,0.73,-10,-29,-0.1,-3,-3,0,0,L
d5ed14b2153c6ed2,Semmy Schilt,6291ac0a3726732f,Pete Williams,20bd6c3e03c46ee6,UFC 31: Locked and Loaded,750,734.5516499,7,0,0.59,-12,-1.46,13,-1.84,-40,31,0.2,3,-1,5,4,W
6291ac0a3726732f,Pete Williams,d5ed14b2153c6ed2,Semmy Schilt,20bd6c3e03c46ee6,UFC 31: Locked and Loaded,734.5516499,750,-7,0,-0.59,12,1.46,-13,1.84,40,-31,-0.2,-3,1,-5,-4,L
7b6e40a73b567072,Shonie Carter,86dfed7cc24a9fa7,Matt Serra,20bd6c3e03c46ee6,UFC 31: Locked and Loaded,750,750,4,7,-0.36,-3,-0.32,1,-1.3,46,37,-0.9,-4,-3,-3,-1,W
86dfed7cc24a9fa7,Matt Serra,7b6e40a73b567072,Shonie Carter,20bd6c3e03c46ee6,UFC 31: Locked and Loaded,750,750,-4,-7,0.36,3,0.32,-1,1.3,-46,-37,0.9,4,3,3,1,L
a390eb8a9b2df298,Chuck Liddell,6859f67468ba8489,Kevin Randleman,20bd6c3e03c46ee6,UFC 31: Locked and Loaded,749.3664053,768.5580824,4,0.12403101,1.71,-19,1.59,-1,-1.56,19,51,-0.8,10,-4,4,14,W
6859f67468ba8489,Kevin Randleman,a390eb8a9b2df298,Chuck Liddell,20bd6c3e03c46ee6,UFC 31: Locked and Loaded,768.5580824,749.3664053,-4,-0.12403101,-1.71,19,-1.59,1,1.56,-19,-51,0.8,-10,4,-4,-14,L
952f6fa06f25a0ec,Carlos Newton,cedfdf8d423d500c,Pat Miletich,20bd6c3e03c46ee6,UFC 31: Locked and Loaded,734.7363068,811.1239374,-1,0,-1.14,-4,-0.11,-19,0.51,-30,-11,-0.1,0,6,-2,-6,W
cedfdf8d423d500c,Pat Miletich,952f6fa06f25a0ec,Carlos Newton,20bd6c3e03c46ee6,UFC 31: Locked and Loaded,811.1239374,734.7363068,1,0,1.14,4,0.11,19,-0.51,30,11,0.1,0,-6,2,6,L
0aa92558424ced9e,Randy Couture,b44f39a5c6596953,Pedro Rizzo,20bd6c3e03c46ee6,UFC 31: Locked and Loaded,800.0669605,804.7998765,0,0,0.92,23,-1.49,9,2.52,18,-20,0.5,7,0,3,7,W
b44f39a5c6596953,Pedro Rizzo,0aa92558424ced9e,Randy Couture,20bd6c3e03c46ee6,UFC 31: Locked and Loaded,804.7998765,800.0669605,0,0,-0.92,-23,1.49,-9,-2.52,-18,20,-0.5,-7,0,-3,-7,L
50cc91ce2982785d,Ricco Rodriguez,3738e68d2261e60f,Andrei Arlovski,7b9aa973e5c04624,UFC 32: Showdown in the Meadowlands,750,766,1,-2,-1.28,9,-1.47,4,1.69,2,-39,0.7,-8,-9,-3,1,W
3738e68d2261e60f,Andrei Arlovski,50cc91ce2982785d,Ricco Rodriguez,7b9aa973e5c04624,UFC 32: Showdown in the Meadowlands,766,750,-1,2,1.28,-9,1.47,-4,-1.69,-2,39,-0.7,8,9,3,-1,L
ccdd90bd1fc7dab6,Vladimir Matyushenko,1fe7adb23b3eedfb,Yuki Kondo,7b9aa973e5c04624,UFC 32: Showdown in the Meadowlands,750,749.3587369,1,-1,0.76,2,-0.95,8,2.49,5,33,-0.4,6,-2,4,8,W
1fe7adb23b3eedfb,Yuki Kondo,ccdd90bd1fc7dab6,Vladimir Matyushenko,7b9aa973e5c04624,UFC 32: Showdown in the Meadowlands,749.3587369,750,-1,1,-0.76,-2,0.95,-8,-2.49,-5,-33,0.4,-6,2,-4,-8,L
eb1723480fa2f96c,Caol Uno,263ebd4a669e1e98,Fabiano Iha,7b9aa973e5c04624,UFC 32: Showdown in the Meadowlands,734,765.3032606,-1,-5,0.18,2,-0.59,8,-0.93,-9,-13,-2.4,2,3,1,-1,W
263ebd4a669e1e98,Fabiano Iha,eb1723480fa2f96c,Caol Uno,7b9aa973e5c04624,UFC 32: Showdown in the Meadowlands,765.3032606,734,1,5,-0.18,-2,0.59,-8,0.93,9,13,2.4,-2,-3,-1,1,L
cedfdf8d423d500c,Pat Miletich,7b6e40a73b567072,Shonie Carter,7b9aa973e5c04624,UFC 32: Showdown in the Meadowlands,791.661764,766,0,0,0.17,9,-0.66,16,1.21,34,-21,1,5,-2,3,7,W
7b6e40a73b567072,Shonie Carter,cedfdf8d423d500c,Pat Miletich,7b9aa973e5c04624,UFC 32: Showdown in the Meadowlands,766,791.661764,0,0,-0.17,-9,0.66,-16,-1.21,-34,21,-1,-5,2,-3,-7,L
ad3f53c454cbbead,Josh Barnett,d5ed14b2153c6ed2,Semmy Schilt,7b9aa973e5c04624,UFC 32: Showdown in the Meadowlands,751.0988442,765.2890457,-7,3,2,0,0.8,4,1.26,55,8,0.3,15,4,0,11,W
d5ed14b2153c6ed2,Semmy Schilt,ad3f53c454cbbead,Josh Barnett,7b9aa973e5c04624,UFC 32: Showdown in the Meadowlands,765.2890457,751.0988442,7,-3,-2,0,-0.8,-4,-1.26,-55,-8,-0.3,-15,-4,0,-11,L
73c7cfa551289285,BJ Penn,40a604761ca7d64d,Din Thomas,7b9aa973e5c04624,UFC 32: Showdown in the Meadowlands,766,750,0,-5,0.86,12,0.52,-3,-0.14,3,-1,-0.7,11,8,3,3,W
40a604761ca7d64d,Din Thomas,73c7cfa551289285,BJ Penn,7b9aa973e5c04624,UFC 32: Showdown in the Meadowlands,750,766,0,5,-0.86,-12,-0.52,3,0.14,-3,1,0.7,-11,-8,-3,-3,L
2f732dd9210d301f,Tito Ortiz,817e0bdf08efce2e,Elvis Sinosic,7b9aa973e5c04624,UFC 32: Showdown in the Meadowlands,784.5841995,766.8255863,0,-3,1.46,9,-1.72,7,2.47,35,54,-0.6,14,5,3,9,W
817e0bdf08efce2e,Elvis Sinosic,2f732dd9210d301f,Tito Ortiz,7b9aa973e5c04624,UFC 32: Showdown in the Meadowlands,766.8255863,784.5841995,0,3,-1.46,-9,1.72,-7,-2.47,-35,-54,0.6,-14,-5,-3,-9,L
40a604761ca7d64d,Din Thomas,263ebd4a669e1e98,Fabiano Iha,c75b99887c8c3f5a,UFC 33: Victory in Vegas,734.7363068,747.8655803,1,0,0.12,-10,0.11,17,-1.5,12,26,-1.7,2,-1,0,3,W
263ebd4a669e1e98,Fabiano Iha,40a604761ca7d64d,Din Thomas,c75b99887c8c3f5a,UFC 33: Victory in Vegas,747.8655803,734.7363068,-1,0,-0.12,10,-0.11,-17,1.5,-12,-26,1.7,-2,1,0,-3,L
91186547a7f3f758,Ricardo Almeida,ce783bf73b5131f9,Eugene Jackson,c75b99887c8c3f5a,UFC 33: Victory in Vegas,734,718.8653246,4,-1,-0.17,16,-2.24,29,1.83,-33,15,-1.1,2,0,0,2,W
ce783bf73b5131f9,Eugene Jackson,91186547a7f3f758,Ricardo Almeida,c75b99887c8c3f5a,UFC 33: Victory in Vegas,718.8653246,734,-4,1,0.17,-16,2.24,-29,-1.83,33,-15,1.1,-2,0,0,-2,L
95eb112a85601a0a,Jutaro Nakao,6ad9058b7c7898b0,Tony DeSouza,c75b99887c8c3f5a,UFC 33: Victory in Vegas,750,766,-3,5,-0.59,-14,-0.51,3,-1.87,8,16,-1.5,-2,-1,1,-1,W
6ad9058b7c7898b0,Tony DeSouza,95eb112a85601a0a,Jutaro Nakao,c75b99887c8c3f5a,UFC 33: Victory in Vegas,766,750,3,-5,0.59,14,0.51,-3,1.87,-8,-16,1.5,2,1,-1,1,L
275cafc9de131c83,Dave Menne,31ceaf0e670c1578,Gil Castillo,c75b99887c8c3f5a,UFC 33: Victory in Vegas,766,750,1,0,1.24,-1,-0.23,-2,-2.87,5,7,2.5,1,3,-4,-2,W
31ceaf0e670c1578,Gil Castillo,275cafc9de131c83,Dave Menne,c75b99887c8c3f5a,UFC 33: Victory in Vegas,750,766,-1,0,-1.24,1,0.23,2,2.87,-5,-7,-2.5,-1,-3,4,2,L
86dfed7cc24a9fa7,Matt Serra,5f04e3d58d9ce982,Yves Edwards,c75b99887c8c3f5a,UFC 33: Victory in Vegas,734,750,-3,-5,-0.93,-3,0.3,-20,1.29,-33,-31,0.2,-7,-6,1,-1,W
5f04e3d58d9ce982,Yves Edwards,86dfed7cc24a9fa7,Matt Serra,c75b99887c8c3f5a,UFC 33: Victory in Vegas,750,734,3,5,0.93,3,-0.3,20,-1.29,33,31,-0.2,7,6,-1,1,L
a390eb8a9b2df298,Chuck Liddell,85d905f7c4f5a1af,Murilo Bustamante,c75b99887c8c3f5a,UFC 33: Victory in Vegas,766.2493169,750,0,1,1.64,3,0.81,-4,-2.02,42,27,-1.2,11,1,-2,10,W
85d905f7c4f5a1af,Murilo Bustamante,a390eb8a9b2df298,Chuck Liddell,c75b99887c8c3f5a,UFC 33: Victory in Vegas,750,766.2493169,0,-1,-1.64,-3,-0.81,4,2.02,-42,-27,1.2,-11,-1,2,-10,L
44260175069b6276,Jens Pulver,8a8a84b743ae7699,Dennis Hallman,c75b99887c8c3f5a,UFC 33: Victory in Vegas,766,766,-2,-2,1,-7,1.17,13,-1.57,3,38,-1.8,4,3,-6,1,W
8a8a84b743ae7699,Dennis Hallman,44260175069b6276,Jens Pulver,c75b99887c8c3f5a,UFC 33: Victory in Vegas,766,766,2,2,-1,7,-1.17,-13,1.57,-3,-38,1.8,-4,-3,6,-1,L
2f732dd9210d301f,Tito Ortiz,ccdd90bd1fc7dab6,Vladimir Matyushenko,c75b99887c8c3f5a,UFC 33: Victory in Vegas,799.7670966,765.9704688,3,0,0.69,2,1.26,1,-0.78,-11,-16,0.5,7,5,-1,2,W
ccdd90bd1fc7dab6,Vladimir Matyushenko,2f732dd9210d301f,Tito Ortiz,c75b99887c8c3f5a,UFC 33: Victory in Vegas,765.9704688,799.7670966,-3,0,-0.69,-2,-1.26,-1,0.78,11,16,-0.5,-7,-5,1,-2,L
1ff9589f9065a9ed,Frank Mir,20ec0061400178ca,Roberto Traven,4dc496aa0cfc0d95,UFC 34: High Voltage,750,750,0,4,1.26,-3,1.07,-19,2.02,40,54,2,15,10,-1,5,W
20ec0061400178ca,Roberto Traven,1ff9589f9065a9ed,Frank Mir,4dc496aa0cfc0d95,UFC 34: High Voltage,750,750,0,-4,-1.26,3,-1.07,19,-2.02,-40,-54,-2,-15,-10,1,-5,L
0e041d43a47d2e4b,Matt Lindland,1652f3213655b935,Phil Baroni,4dc496aa0cfc0d95,UFC 34: High Voltage,766,766,3,2,-0.15,5,-2.37,12,1.55,1,0,0.8,4,-5,5,9,W
1652f3213655b935,Phil Baroni,0e041d43a47d2e4b,Matt Lindland,4dc496aa0cfc0d95,UFC 34: High Voltage,766,766,-3,-2,0.15,-5,2.37,-12,-1.55,-1,0,-0.8,-4,5,-5,-9,L
ad3f53c454cbbead,Josh Barnett,afaad7d6a581e307,Bobby Hoffman,4dc496aa0cfc0d95,UFC 34: High Voltage,767.751964,733.9060299,1,3,1.18,-20,0.79,38,0.09,5,55,0.2,21,6,2,15,W
afaad7d6a581e307,Bobby Hoffman,ad3f53c454cbbead,Josh Barnett,4dc496aa0cfc0d95,UFC 34: High Voltage,733.9060299,767.751964,-1,-3,-1.18,20,-0.79,-38,-0.09,-5,-55,-0.2,-21,-6,-2,-15,L
73c7cfa551289285,BJ Penn,eb1723480fa2f96c,Caol Uno,4dc496aa0cfc0d95,UFC 34: High Voltage,781.2636932,751.4376803,2,0,0.8,0,1.22,6,-0.71,24,38,0,11,4,2,7,W
eb1723480fa2f96c,Caol Uno,73c7cfa551289285,BJ Penn,4dc496aa0cfc0d95,UFC 34: High Voltage,751.4376803,781.2636932,-2,0,-0.8,0,-1.22,-6,0.71,-24,-38,0,-11,-4,-2,-7,L
621a6c59f88a44fe,Matt Hughes,952f6fa06f25a0ec,Carlos Newton,4dc496aa0cfc0d95,UFC 34: High Voltage,734,754.1984802,0,-2,1.49,12,-0.19,9,0.48,-20,-8,0.3,10,-1,1,11,W
952f6fa06f25a0ec,Carlos Newton,621a6c59f88a44fe,Matt Hughes,4dc496aa0cfc0d95,UFC 34: High Voltage,754.1984802,734,0,2,-1.49,-12,0.19,-9,-0.48,20,8,-0.3,-10,1,-1,-11,L
50cc91ce2982785d,Ricco Rodriguez,6291ac0a3726732f,Pete Williams,4dc496aa0cfc0d95,UFC 34: High Voltage,766.7363068,719.2626043,1,0,1.24,-11,-1.62,21,0.46,-1,24,0.1,7,1,2,6,W
6291ac0a3726732f,Pete Williams,50cc91ce2982785d,Ricco Rodriguez,4dc496aa0cfc0d95,UFC 34: High Voltage,719.2626043,766.7363068,-1,0,-1.24,11,1.62,-21,-0.46,1,-24,-0.1,-7,-1,-2,-6,L
0aa92558424ced9e,Randy Couture,b44f39a5c6596953,Pedro Rizzo,4dc496aa0cfc0d95,UFC 34: High Voltage,816.2849059,788.5819312,0,0,0.92,23,-1.49,9,2.52,18,-20,0.5,7,0,3,7,W
b44f39a5c6596953,Pedro Rizzo,0aa92558424ced9e,Randy Couture,4dc496aa0cfc0d95,UFC 34: High Voltage,788.5819312,816.2849059,0,0,-0.92,-23,1.49,-9,-2.52,-18,20,-0.5,-7,0,-3,-7,L
ce783bf73b5131f9,Eugene Jackson,c75b99887c8c3f5a,Keith Rockel,946f341df6472ee0,UFC 35: Throwdown,703.5618617,750,-4,0,1.06,-40,3.23,-34,-2.72,-4,-84,-2.3,5,4,-2,1,W
c75b99887c8c3f5a,Keith Rockel,ce783bf73b5131f9,Eugene Jackson,946f341df6472ee0,UFC 35: Throwdown,750,703.5618617,4,0,-1.06,40,-3.23,34,2.72,4,84,2.3,-5,-4,2,-1,L
31ceaf0e670c1578,Gil Castillo,b19fc66613dc75b9,Chris Brennan,946f341df6472ee0,UFC 35: Throwdown,734.7363068,734,1,0,0,5,1.25,-6,3.33,45,25,-2.1,-2,-2,1,0,W
b19fc66613dc75b9,Chris Brennan,31ceaf0e670c1578,Gil Castillo,946f341df6472ee0,UFC 35: Throwdown,734,734.7363068,-1,0,0,-5,-1.25,6,-3.33,-45,-25,2.1,2,2,-1,0,L
6859f67468ba8489,Kevin Randleman,d468288756ae3982,Renato Sobral,946f341df6472ee0,UFC 35: Throwdown,751.6751708,766.6468308,-3,0.87596899,-0.97,9,-0.41,0,-0.48,14,-35,-1.8,-3,6,-6,-9,W
d468288756ae3982,Renato Sobral,6859f67468ba8489,Kevin Randleman,946f341df6472ee0,UFC 35: Throwdown,766.6468308,751.6751708,3,-0.87596899,0.97,-9,0.41,0,0.48,-14,35,1.8,3,-6,6,9,L
5f2f0da6fd6a84fd,Andrei Semenov,91186547a7f3f758,Ricardo Almeida,946f341df6472ee0,UFC 35: Throwdown,750,749.303463,0,1,-1.24,-34,1.24,-1,-2,42,24,-0.8,-7,-3,-1,-4,W
91186547a7f3f758,Ricardo Almeida,5f2f0da6fd6a84fd,Andrei Semenov,946f341df6472ee0,UFC 35: Throwdown,749.303463,750,0,-1,1.24,34,-1.24,1,2,-42,-24,0.8,7,3,1,4,L
a390eb8a9b2df298,Chuck Liddell,7aa88401f93ce836,Amar Suloev,946f341df6472ee0,UFC 35: Throwdown,781.5015534,750,5,1,0.99,-2,0.52,-14,0.17,-25,-7,-0.3,16,4,-2,12,W
7aa88401f93ce836,Amar Suloev,a390eb8a9b2df298,Chuck Liddell,946f341df6472ee0,UFC 35: Throwdown,750,781.5015534,-5,-1,-0.99,2,-0.52,14,-0.17,25,7,0.3,-16,-4,2,-12,L
85d905f7c4f5a1af,Murilo Bustamante,275cafc9de131c83,Dave Menne,946f341df6472ee0,UFC 35: Throwdown,734.7477636,781.2636932,4,0,-0.51,-12,-0.09,18,2,-17,-3,-1.3,5,2,4,3,W
275cafc9de131c83,Dave Menne,85d905f7c4f5a1af,Murilo Bustamante,946f341df6472ee0,UFC 35: Throwdown,781.2636932,734.7477636,-4,0,0.51,12,0.09,-18,-2,17,3,1.3,-5,-2,-4,-3,L
50cc91ce2982785d,Ricco Rodriguez,cbfd1d34356a004c,Jeff Monson,946f341df6472ee0,UFC 35: Throwdown,780.5635673,733.1977218,7,1,0.88,21,-1.72,2,1.24,27,-26,0.3,4,0,0,4,W
cbfd1d34356a004c,Jeff Monson,50cc91ce2982785d,Ricco Rodriguez,946f341df6472ee0,UFC 35: Throwdown,733.1977218,780.5635673,-7,-1,-0.88,-21,1.72,-2,-1.24,-27,26,-0.3,-4,0,0,-4,L
44260175069b6276,Jens Pulver,73c7cfa551289285,BJ Penn,946f341df6472ee0,UFC 35: Throwdown,782,795.8935188,-2,0,-0.59,-12,0.01,0,-1.02,-22,-12,-0.2,-6,-3,-6,-3,W
73c7cfa551289285,BJ Penn,44260175069b6276,Jens Pulver,946f341df6472ee0,UFC 35: Throwdown,795.8935188,782,2,0,0.59,12,-0.01,0,1.02,22,12,0.2,6,3,6,3,L
029880cdbf5ca089,Sean Sherk,95eb112a85601a0a,Jutaro Nakao,02fc8f50f56eb307,UFC 36: Worlds Collide,766,766.7363068,-3,-8,1.64,-3,1.65,11,3.71,-4,0,0.4,7,2,2,5,W
95eb112a85601a0a,Jutaro Nakao,029880cdbf5ca089,Sean Sherk,02fc8f50f56eb307,UFC 36: Worlds Collide,766.7363068,766,3,8,-1.64,3,-1.65,-11,-3.71,4,0,-0.4,-7,-2,-2,-5,L
1ff9589f9065a9ed,Frank Mir,6291ac0a3726732f,Pete Williams,02fc8f50f56eb307,UFC 36: Worlds Collide,766,705.4353438,0,4,1.57,-15,1.07,-2,0.18,0,38,1.1,13,6,2,7,W
6291ac0a3726732f,Pete Williams,1ff9589f9065a9ed,Frank Mir,02fc8f50f56eb307,UFC 36: Worlds Collide,705.4353438,766,0,-4,-1.57,15,-1.07,2,-0.18,0,-38,-1.1,-13,-6,-2,-7,L
8f2d9ee27f206f1f,Evan Tanner,817e0bdf08efce2e,Elvis Sinosic,02fc8f50f56eb307,UFC 36: Worlds Collide,750.1247492,751.6426892,-3,-3,1.92,22,-1.96,3,2.55,43,25,0.1,10,0,4,10,W
817e0bdf08efce2e,Elvis Sinosic,8f2d9ee27f206f1f,Evan Tanner,02fc8f50f56eb307,UFC 36: Worlds Collide,751.6426892,750.1247492,3,3,-1.92,-22,1.96,-3,-2.55,-43,-25,-0.1,-10,0,-4,-10,L
0e041d43a47d2e4b,Matt Lindland,cedfdf8d423d500c,Pat Miletich,02fc8f50f56eb307,UFC 36: Worlds Collide,782,806.4821404,2,-1,0.83,5,-0.1,-11,1.05,-52,6,0.3,3,6,0,-3,W
cedfdf8d423d500c,Pat Miletich,0e041d43a47d2e4b,Matt Lindland,02fc8f50f56eb307,UFC 36: Worlds Collide,806.4821404,782,-2,1,-0.83,-5,0.1,11,-1.05,52,-6,-0.3,-3,-6,0,3,L
621a6c59f88a44fe,Matt Hughes,85e26e2468b4e82f,Hayato Sakurai,02fc8f50f56eb307,UFC 36: Worlds Collide,750.9291279,750,2,-2,-0.31,4,-0.58,-6,1.08,-19,-21,0.9,3,-2,-4,5,W
85e26e2468b4e82f,Hayato Sakurai,621a6c59f88a44fe,Matt Hughes,02fc8f50f56eb307,UFC 36: Worlds Collide,750,750.9291279,-2,2,0.31,-4,0.58,6,-1.08,19,21,-0.9,-3,2,4,-5,L
b44f39a5c6596953,Pedro Rizzo,3738e68d2261e60f,Andrei Arlovski,02fc8f50f56eb307,UFC 36: Worlds Collide,773.8550035,749.2636932,-2,-2,-1.2,-8,0.4,-7,-0.35,-9,-1,-0.3,-9,-6,-5,-3,W
3738e68d2261e60f,Andrei Arlovski,b44f39a5c6596953,Pedro Rizzo,02fc8f50f56eb307,UFC 36: Worlds Collide,749.2636932,773.8550035,2,2,1.2,8,-0.4,7,0.35,9,1,0.3,9,6,5,3,L
ad3f53c454cbbead,Josh Barnett,0aa92558424ced9e,Randy Couture,02fc8f50f56eb307,UFC 36: Worlds Collide,782.1982131,831.0118336,2,3,0.35,-7,0.58,-2,-1.52,9,-3,0.9,5,-1,2,6,W
0aa92558424ced9e,Randy Couture,ad3f53c454cbbead,Josh Barnett,02fc8f50f56eb307,UFC 36: Worlds Collide,831.0118336,782.1982131,-2,-3,-0.35,7,-0.58,2,1.52,-9,3,-0.9,-5,1,-2,-6,L
f2925e6db404bf1d,Robbie Lawler,f2c8ebbeafd45f2b,Aaron Riley,9fd1f08dd4aec14a,UFC 37: High Impact,750,750,3,5,0.11,10,0.21,-1,-0.46,31,9,-0.1,15,5,3,10,W
f2c8ebbeafd45f2b,Aaron Riley,f2925e6db404bf1d,Robbie Lawler,9fd1f08dd4aec14a,UFC 37: High Impact,750,750,-3,-5,-0.11,-10,-0.21,1,0.46,-31,-9,0.1,-15,-5,-3,-10,L
