,id,name,height,weight,reach,ss_min,str_acc,str_a_min,str_def,td_avg,td_acc,td_def,sub_avg,wins,losses,wl_diff,momentum
1456,fd4578cac86d75ca,Gabe Lemley,68,155.0,75.75,0.82,35,6.03,45,0.0,0,0,0.0,0,1,-1,-1
1457,3df5493bb279226f,Amanda Lemos,64,115.0,65.0,4.87,57,4.4,48,1.07,57,81,0.5,6,2,4,1
1458,3ae10ac4df3df05c,Jesse Lennox,69,170.0,72.0,2.69,32,3.2,64,1.22,66,63,0.3,2,2,0,-2
1459,e60201cfab7d656d,Jean Francois Lenogue,72,185.0,75.75,1.13,34,0.27,60,0.0,0,33,0.0,0,1,-1,-1
1460,6fb1ba67bef41b37,Nik Lentz,68,145.0,68.0,3.44,47,3.25,50,3.3,32,43,1.2,14,9,5,-3
1461,9dedfdd91070ddd8,Victoria Leonardo,65,125.0,64.0,3.33,39,4.56,44,1.71,29,71,0.0,2,2,0,1
1462,86b9b51a81e9c339,Anthony Leone,66,135.0,75.75,1.94,53,2.52,56,1.72,18,0,0.0,0,2,-2,-2
1463,08ae5cd9aef7ddd3,Kimo Leopoldo,75,235.0,75.75,0.76,83,2.12,30,4.55,100,0,2.3,3,5,-2,-2
1464,513c6f1715e547a8,Brock Lesnar,75,265.0,81.0,3.53,72,2.11,50,3.9,55,60,0.5,5,3,2,0
1465,edd8d5d8089a35f8,Frank Lester,71,170.0,75.75,2.18,36,3.82,53,0.0,0,0,0.0,0,1,-1,-1
1466,46a2f24feb258ae0,Valerie Letourneau,67,115.0,68.0,4.51,37,5.4,58,0.77,45,66,0.3,3,3,0,-3
1467,8cb78f3a6c2a08f7,Leah Letson,67,145.0,71.0,3.06,41,3.84,52,0.51,50,76,0.0,1,1,0,-1
1468,8c3f3c43c8ceb778,Justin Levens,71,185.0,75.75,1.24,47,3.15,37,1.69,50,33,5.1,1,3,-2,1
1469,a29db9cd4f9ccea5,Natan Levy,69,155.0,71.0,3.84,52,3.62,54,5.13,56,41,0.7,2,1,1,1
1470,d3df1add9d9a7efb,Derrick Lewis,75,260.0,79.0,2.57,50,2.57,41,0.6,28,55,0.0,17,8,9,-2
1471,899923ff6ab13917,Bevon Lewis,75,185.0,79.0,3.73,43,2.67,54,0.0,0,66,0.0,3,3,0,-1
1472,6623cb1c27025634,Brandon Lewis,64,135.0,65.0,1.33,39,1.87,54,0.0,0,20,0.0,0,1,-1,-1
1473,a8aba6fd8a463043,Jess Liaudin,69,170.0,72.0,2.46,51,2.76,41,3.28,53,30,1.6,2,3,-1,-3
1474,a390eb8a9b2df298,Chuck Liddell,74,205.0,76.0,2.97,35,2.71,56,0.44,75,81,0.0,18,8,10,-3
1475,5d7c18191b8aa432,Zach Light,68,170.0,75.75,0.81,33,1.9,48,1.36,100,0,0.0,0,2,-2,-2
1476,998c8890a8dde1eb,Scott Lighty,74,205.0,75.875,2.91,21,4.24,49,0.0,0,0,0.0,1,2,-1,-2
1477,a1bf037613180253,Donnie Liles,69,170.0,75.75,2.25,41,1.75,65,2.5,28,0,1.2,1,0,1,1
1478,bbb15f301e4a490a,Jae Suk Lim,69,170.0,75.75,2.43,50,4.05,37,12.16,100,100,0.0,0,1,-1,-1
1479,203c957eac95dd87,Hyun Gyu Lim,75,170.0,77.0,4.45,41,5.07,51,0.23,100,73,0.2,3,4,-1,-3
1480,75a6a390fd5dca46,Juliana Lima,65,115.0,65.0,1.94,44,2.11,55,1.72,31,70,0.0,3,4,-1,-2
1481,e9213f53ddeca978,Dhiego Lima,74,170.0,75.0,3.12,39,3.88,58,1.26,34,73,0.6,4,7,-3,-2
1482,264111bf62662fbf,Douglas Lima,73,170.0,75.75,1.92,36,2.84,60,0.6,100,46,0.0,0,0,0,0
1483,6135fd9665fbb74e,Mabelly Lima,62,135.0,75.75,3.07,63,5.67,44,0.0,0,100,0.0,0,1,-1,-1
1484,a4dc47001f202bcd,Rodrigo de Lima,67,155.0,75.75,1.29,33,5.5,32,2.66,36,0,1.3,0,2,-2,-2
1485,ab943cd2c3c17825,Marcos Rogerio de Lima,73,253.0,75.0,3.57,54,2.44,53,1.11,50,57,0.5,8,7,1,-1
1486,0e041d43a47d2e4b,Matt Lindland,72,185.0,74.0,2.62,50,1.56,52,3.01,48,60,1.3,11,8,3,-1
1487,33e00249ef08d3a4,Jake Lindsey,71,155.0,75.75,3.44,52,4.01,46,0.65,33,50,0.0,0,3,-3,-3
1488,c268b2cfebccf652,John Lineker,63,135.0,67.0,5.36,40,4.27,56,0.56,58,67,0.6,12,4,8,-1
1489,305d73ede05e31ad,Austin Lingo,70,145.0,70.0,4.0,42,3.82,58,0.67,66,80,0.0,2,1,1,2
1490,a780d16cf7eed44d,Lucio Linhares,74,185.0,75.75,0.99,22,3.47,34,1.86,50,50,1.9,0,2,-2,-2
1491,53c943c873cffe90,Philipe Lins,74,240.0,78.0,3.4,49,4.25,43,1.84,36,100,0.0,1,2,-1,1
1492,7b310409440c9102,Zhang Lipeng,71,155.0,71.0,1.28,48,1.88,53,1.75,30,69,0.8,2,2,0,-2
1493,6551c64fbcd1a467,Ariane Lipski,66,125.0,67.0,3.34,36,4.1,51,0.18,20,55,0.4,3,5,-2,-1
1494,68c6cd5287b473a7,Dean Lister,73,185.0,75.0,1.26,35,1.89,61,1.58,15,50,1.1,5,4,1,-1
1495,31bbd39c0a075d4e,Pingyuan Liu,66,135.0,72.0,2.36,33,2.99,54,0.25,20,56,1.0,2,2,0,-2
1496,6448e57a9533b7e4,Abner Lloveras,71,155.0,75.75,6.27,49,6.87,43,2.0,20,0,0.0,0,1,-1,-1
1497,02f2a9702ba3d167,Artem Lobov,69,145.0,65.0,3.52,41,4.82,50,0.39,25,52,0.0,2,5,-3,-3
1498,9caa254991a5a698,Dylan Lockard,69,145.0,72.0,1.31,53,3.31,52,2.31,40,28,1.2,0,1,-1,-1
1499,4ab36d70d1b28b58,Christian Lohsen,74,155.0,77.0,5.27,49,6.93,44,0.0,0,0,2.0,0,1,-1,-1
1500,22e47b53e4ceb27c,David Loiseau,72,185.0,76.0,1.59,44,3.64,43,0.43,42,36,0.1,4,5,-1,-4
1501,db1f2ed63b54b9a7,Hector Lombard,69,185.0,71.0,3.02,46,3.35,53,1.69,48,77,0.5,3,10,-7,-6
1502,6d6b9a6cb063b60d,Michael Lombardo,72,170.0,72.0,1.47,62,2.63,31,2.5,21,60,0.0,1,1,0,1
1503,86bace9e4ad85542,Xiao Long,68,135.0,66.0,5.2,40,5.07,58,0.0,0,0,0.0,0,1,-1,-1
1504,4e30e4250cb08b61,Loma Lookboonmee,61,115.0,61.0,4.41,56,2.81,54,1.4,38,68,0.0,3,2,1,-1
1505,1497e735d9f2560a,Ange Loosa,70,170.0,74.0,6.24,44,7.47,49,1.0,30,100,0.3,1,2,-1,1
1506,8270c00fae24c922,Dileno Lopes,65,135.0,75.75,2.37,36,3.33,53,2.5,31,100,1.5,0,2,-2,-2
1507,f166e93d04a8c274,Diego Lopes,71,145.0,72.0,1.96,50,4.31,40,0.0,0,25,4.4,0,1,-1,-1
1508,93b62c5f2ba18e51,Gustavo Lopez,65,135.0,67.0,2.48,40,3.87,57,1.74,41,31,0.7,1,2,-1,0
1509,9681e0ce67dc978b,Federico Lopez,64,139.0,75.75,1.78,23,5.35,30,0.0,0,0,0.0,0,1,-1,-1
1510,773f7feacf96153e,Benito Lopez,70,135.0,73.0,4.49,44,4.8,58,0.0,0,78,0.3,3,1,2,1
1511,6085ceb59087514b,Steve Lopez,71,155.0,75.75,1.39,24,2.69,62,0.0,0,37,0.0,0,2,-2,-2
1512,0db9d2486d564a3c,Ivan Lopez,66,135.0,75.75,0.9,26,2.24,65,0.0,0,30,0.0,0,1,-1,-1
1513,ee624ee2a18f2a43,Jorge Lopez,70,170.0,75.75,2.47,59,2.57,50,3.5,41,81,0.0,0,2,-2,-2
1514,2fc7e9701642ca38,Matthew Lopez,67,135.0,69.0,3.13,50,3.73,55,3.32,60,71,1.3,2,4,-2,-3
1515,b788862dd1c11eac,Brendan Loughnane,70,145.0,70.0,6.23,63,6.7,53,1.5,30,92,0.0,1,1,0,1
1516,cbf94e4c4af4ff6d,Nate Loughran,74,185.0,75.75,1.81,40,4.11,59,0.0,0,0,2.1,1,1,0,-1
1517,eea0274e153256a0,Ian Loveland,68,145.0,75.75,2.71,40,2.36,64,1.0,37,69,0.3,1,2,-1,-2
1518,28f62d866c59c709,Waylon Lowe,67,145.0,75.75,1.88,55,2.4,53,4.47,55,83,0.3,2,2,0,-1
1519,86248c84834238e7,Joe Lowry,71,155.0,73.0,3.97,34,4.25,63,0.0,0,0,0.0,0,2,-2,-2
1520,668222c99c5c311d,Matt Lucas,73,205.0,75.875,1.27,48,3.93,40,1.0,10,0,0.0,0,1,-1,-1
1521,abcf2cc6efc42031,Iasmin Lucindo,63,115.0,66.0,4.4,36,5.73,60,0.0,0,0,0.0,0,1,-1,-1
1522,84ac950d4c1722dd,Duane Ludwig,70,170.0,70.0,4.62,44,3.05,57,0.43,25,59,0.1,7,10,-3,-3
1523,e26882820f9e8df5,Mike Lullo,68,145.0,75.75,2.48,36,4.84,40,1.18,11,0,0.6,0,2,-2,-2
1524,126bdc1710a8cbf4,Qiu Lun,68,125.0,67.0,4.03,51,1.8,67,1.0,20,71,0.0,1,1,0,1
1525,1fd9f744105024a8,Juan Andres Luna,67,125.0,72.0,3.27,31,3.0,65,0.0,0,0,0.0,0,1,-1,-1
1526,ce632027bf2a871b,Dalcha Lungiambula,68,185.0,76.0,3.18,44,3.66,53,2.49,55,77,0.0,2,4,-2,-3
1527,4887e5bc4dbb73ff,Alexandru Lungu,72,385.0,75.75,3.61,66,7.22,40,0.0,0,0,0.0,0,1,-1,-1
1528,6d4b63c767106d3a,Vicente Luque,71,170.0,76.0,5.49,52,5.51,52,0.51,50,61,0.8,14,5,9,-2
1529,622f015c81a9b13a,Travis Lutter,71,185.0,75.0,0.41,32,2.42,42,1.95,24,30,0.7,2,4,-2,-2
1530,7832f2f62f04178f,Tucker Lutz,68,145.0,72.0,4.1,51,3.02,44,2.0,66,70,0.2,3,1,2,-1
1531,710d93f1508f7104,Stevie Lynch,70,170.0,75.75,2.47,25,7.06,41,0.0,0,0,0.0,0,1,-1,-1
1532,edfe95e3c33a4bf8,Adam Lynn,70,155.0,75.75,1.47,63,6.95,10,0.0,0,50,0.0,0,2,-2,-2
1533,91acd6910b802a9e,Chris Lytle,71,170.0,68.0,3.76,45,3.03,58,0.7,55,55,2.4,12,10,2,1
1534,98a6b2361045898f,Dong Hyun Ma,71,155.0,70.0,2.84,41,4.1,54,1.27,53,33,0.0,3,5,-2,-3
1535,450bacdacd706bcd,Pawan Maan,67,155.0,70.0,0.89,44,2.98,43,0.0,0,0,0.0,0,1,-1,-1
1536,cbd5d3cdd862e90e,Rory MacDonald,72,170.0,76.0,3.75,42,2.8,62,1.77,47,88,0.4,9,4,5,-2
1537,2be6596a9db33bf5,Jason MacDonald,75,185.0,80.0,1.55,52,2.7,46,1.43,16,35,2.0,6,8,-2,-2
1538,f3388d2cf7ab3f64,Rob MacDonald,75,205.0,78.0,1.8,50,2.04,46,7.19,80,80,5.4,1,2,-1,-1
1539,35e1f9984ed64206,Ryan MacDonald,71,135.0,71.0,2.28,29,6.49,45,0.0,0,0,0.0,0,2,-2,-2
1540,ed74afc8b5b47a61,William Macario,71,170.0,75.0,4.92,54,3.96,65,1.85,45,78,0.0,1,3,-2,-2
1541,4798e823ada58fe9,Veronica Macedo,64,125.0,64.0,3.13,39,5.06,43,0.57,18,46,0.6,1,4,-3,-1
1542,8cf90e41646491fd,Ilima Macfarlane,64,125.0,75.75,4.13,43,2.93,65,0.0,0,50,1.0,0,0,0,0
1543,a1a91dbf41a029c4,Valesca Machado,64,115.0,63.0,2.4,32,2.87,64,0.0,0,76,0.0,0,1,-1,-1
1544,f7a7f7118d4b01b6,Lyoto Machida,73,185.0,74.0,2.59,53,1.57,61,1.21,65,75,0.4,24,8,16,2
1545,cd7bafbeee1f29a0,War Machine,71,170.0,75.75,2.32,60,3.17,43,1.16,50,40,0.0,1,1,0,-1
1546,e88b83dea18f5d31,Pauline Macias,64,115.0,64.0,0.8,29,4.6,42,2.0,18,0,0.0,0,1,-1,-1
1547,e25bcbcdaf6537a1,Reza Madadi,71,155.0,73.0,2.51,46,3.31,66,3.17,33,89,0.5,3,4,-1,-2
1548,6b453bc35a823c3f,Jack Della Maddalena,71,170.0,73.0,8.24,49,4.68,65,0.0,0,66,0.0,3,0,3,3
1549,68c7ad953455c73f,Don Madge,72,155.0,72.0,2.08,52,0.74,67,2.22,25,80,0.7,2,0,2,2
1550,da0995f19b749cfa,Mark Madsen,68,155.0,72.0,3.77,47,3.92,55,3.9,66,50,0.0,4,0,4,4
1551,7691a80e6ca3e55b,Jon Madsen,72,240.0,72.0,2.46,41,1.18,81,1.32,71,70,0.0,4,1,3,-1
1552,a4bf17bd3ba3423b,Yoshiro Maeda,67,139.0,68.0,2.36,33,2.55,63,2.93,51,50,0.7,3,9,-6,-4
1553,8bbc0cfc01bc1ba1,Leonardo Mafra,70,155.0,70.0,4.55,48,4.38,43,2.12,83,69,0.4,1,3,-2,-1
1554,88a9bc81271ccd89,Vinny Magalhaes,75,205.0,75.0,2.14,24,3.97,68,1.55,44,66,0.8,1,4,-3,-2
1555,7a613f78dd7ee8f8,Bernardo Magalhaes,69,155.0,75.75,1.8,27,3.37,68,0.0,0,0,0.5,0,2,-2,-2
1556,0c5c66ddd1886b83,Caio Magalhaes,73,185.0,73.0,2.27,40,2.78,56,1.05,15,58,1.6,4,3,1,-2
1557,bd878a638e0e3be3,Angela Magana,61,115.0,65.0,1.53,28,4.92,42,0.4,25,28,0.4,0,3,-3,-3
1558,84b3e7d38f2d2ec5,Neil Magny,75,170.0,80.0,3.59,46,2.16,55,2.31,40,57,0.3,19,8,11,-1
1559,87f19d19f4cb73f8,Bibulatov Magomed,65,125.0,65.0,3.6,51,1.83,52,2.85,40,75,0.0,1,2,-1,-2
1560,7ea1f74cef32f906,Rashid Magomedov,69,155.0,70.0,4.4,49,3.05,54,0.67,57,89,0.2,5,1,4,1
1561,369e1ce458ef50a6,Ruslan Magomedov,75,242.0,78.0,4.02,47,1.47,66,0.33,100,88,0.0,3,0,3,3
1562,e7e970d508529bf3,Ibragim Magomedov,72,250.0,75.75,0.26,4,3.86,42,0.0,0,0,0.0,0,1,-1,-1
1563,87aa9fb63d6b51a1,Zabit Magomedsharipov,73,145.0,73.0,4.89,48,3.0,64,5.22,56,77,0.8,6,0,6,6
1564,1a7745388839e52b,John Maguire,69,155.0,69.0,1.41,41,2.44,65,2.8,46,77,1.1,2,3,-1,-3
1565,8c1ca54b5089d199,Maheshate,72,155.0,71.0,3.45,31,3.39,57,0.0,0,0,0.0,2,0,2,2
1566,ae58685caf8e4a0d,Bill Mahood,75,200.0,75.875,1.54,85,3.59,17,0.0,0,0,3.9,0,3,-3,-3
1567,7a9c1bb08a743d7f,Klayton Mai,69,125.0,75.75,1.53,42,1.02,63,3.83,100,0,7.7,0,0,0,0
1568,8e1f36476ef02a6a,Jennifer Maia,64,125.0,64.0,3.61,36,4.24,54,0.33,30,55,0.1,4,5,-1,-2
1569,427b5953ac8e3a27,Demian Maia,73,170.0,72.0,1.8,43,2.07,63,2.49,24,61,1.0,22,11,11,-2
1570,938ad489fb7a1f31,Levan Makashvili,68,145.0,68.0,2.87,54,2.07,61,3.67,42,85,0.0,1,1,0,0
1571,c21a036b4e012f1c,John Makdessi,68,155.0,68.0,5.57,51,4.02,69,0.0,0,89,0.0,11,7,4,1
1572,275aca31f61ba28c,Islam Makhachev,70,155.0,70.0,2.27,57,0.84,68,3.41,65,88,1.2,11,1,10,10
1573,3d481aa374c954a1,Aliev Makhmud,66,195.0,75.875,1.12,30,2.24,36,2.1,50,0,0.0,0,1,-1,-1
1574,57ab4d7c0bc09a30,Zach Makovsky,64,125.0,64.0,1.94,43,2.24,62,3.71,30,56,0.3,3,4,-1,-3
1575,1fb80f46d3c105d9,Fabio Maldonado,73,205.0,75.0,5.29,58,4.31,53,0.44,57,61,0.6,5,6,-1,-2
1576,e5ce754b01f922be,Marvin Maldonado,66,135.0,75.75,0.87,56,3.47,43,0.0,0,20,0.0,0,0,0,0
1577,b60c980f79b87ce8,Bea Malecki,69,135.0,74.0,6.84,46,6.96,62,0.0,0,78,1.1,2,1,1,-1
1578,d38e8c6ae2dfc051,Nazareno Malegarie,68,155.0,75.75,3.87,34,3.27,69,1.0,33,0,0.0,0,1,-1,-1
1579,d4270315cbcf2569,Jacob Malkoun,69,185.0,73.0,3.09,58,2.76,43,6.95,38,0,0.7,2,2,0,-1
1580,dd6103dd7127db1d,Mike Malott,73,170.0,73.0,5.02,40,4.19,54,1.55,33,0,0.8,2,0,2,2
1581,725a834930c2b5bf,Troy Mandaloniz,69,170.0,75.75,3.52,56,4.71,63,3.1,66,57,0.0,1,1,0,-1
1582,6e9f40c706f91f32,Nate Maness,70,135.0,72.0,1.95,42,4.79,40,1.01,75,77,0.3,3,1,2,-1
1583,e5767ed355a937c2,Melvin Manhoef,69,185.0,75.75,3.52,48,2.64,51,0.33,25,78,0.0,5,6,-1,1
1584,b6c6d1731ff00eeb,Melchor Manibusan,65,154.0,75.75,1.58,54,5.79,15,0.0,0,0,0.0,0,1,-1,-1
1585,a0602dd050bebefc,Jon Manley,73,170.0,75.75,1.13,20,4.33,45,1.0,7,20,0.0,0,1,-1,-1
1586,0eef1bf99afd4ff2,Steve Mann,73,170.0,75.75,3.18,70,0.66,57,1.64,100,60,0.0,0,0,0,0
1587,a23e63184c65f5b8,Chris Manuel,69,135.0,75.75,2.53,40,2.67,66,1.0,20,100,0.0,0,0,0,0
1588,1e1dbd1cc5a7469e,Jimi Manuwa,73,205.0,79.0,3.43,54,3.97,49,0.53,18,70,0.4,6,6,0,-4
1589,ff4c3ab594c7fac3,Cristiano Marcello,69,155.0,72.0,2.56,33,3.61,58,0.44,11,20,0.9,1,4,-3,-2
1590,3143e5daff9e5b71,Jonathan Santa Maria,69,125.0,75.75,3.6,51,2.53,74,0.0,0,80,0.0,0,0,0,0
1591,b35ba64b6a2bbcb3,Jose Maria,65,125.0,75.75,3.2,53,3.98,52,2.32,27,33,2.3,0,2,-2,-2
1592,72e5e5a6edfa8223,Marcos Mariano,73,155.0,76.0,0.25,27,2.11,43,0.0,0,28,0.0,0,2,-2,-2
1593,23a6e307077c6ccc,Enrique Marin,70,170.0,75.75,1.43,33,3.0,50,2.5,38,60,1.0,0,2,-2,-2
1594,bd21a1e3d41c97ee,Ronny Markes,73,185.0,75.0,2.17,53,2.43,45,3.13,40,100,0.5,3,2,1,-2
1595,23a16ebe733e3041,Rory Markham,72,170.0,71.0,1.98,21,10.27,45,0.0,0,0,0.0,1,2,-1,-2
1596,4a57ebb14315b251,Randa Markos,64,115.0,63.0,2.97,43,3.1,58,1.12,28,52,0.2,7,10,-3,1
1597,c7be22a47a58365a,Christina Marks,67,125.0,69.0,5.0,58,3.0,64,7.5,100,0,0.0,0,1,-1,-1
1598,a8e6a69796280f17,Nate Marquardt,72,185.0,74.0,2.71,49,2.32,55,1.87,51,70,0.8,14,13,1,-3
1599,32c03df3c9760069,Wendell Oliveira Marques,70,170.0,75.75,3.77,47,4.4,47,0.0,0,100,0.0,0,2,-2,-2
1600,687c15b2eddfaa63,Danilo Marques,78,205.0,77.0,1.44,79,2.52,52,3.93,28,0,0.8,2,2,0,-2
1601,d0e1b42d41dab603,Julian Marquez,74,185.0,72.0,4.18,43,3.84,51,0.0,0,53,3.0,4,2,2,-1
1602,aa03a3ca00ac6827,Carmelo Marrero,72,205.0,73.0,0.84,34,2.04,54,3.21,36,36,0.9,2,3,-1,-1
1603,b6b12014698cc345,John Marsh,72,265.0,75.75,0.83,42,2.23,40,0.43,100,54,0.4,0,2,-2,-2
1604,a08d909a5be6f410,Eliot Marshall,74,205.0,77.0,1.93,27,2.39,67,0.47,33,79,0.9,3,3,0,-3
1605,5d495dec23d7c68e,Francis Marshall,69,145.0,75.75,7.33,47,4.93,59,6.0,60,0,0.0,1,0,1,1
1606,0c1773639c795466,Doug Marshall,70,205.0,75.875,6.99,46,4.02,60,0.0,0,66,2.4,4,1,3,-1
1607,045f25b3a4c08e81,Jack Marshman,72,185.0,73.0,2.74,25,4.19,56,0.0,0,20,0.0,3,5,-2,-2
1608,6a92caba39b64752,Terry Martin,68,185.0,71.0,2.82,43,3.13,54,3.1,42,92,0.0,4,6,-2,-1
1609,19b7738321cfae42,Mallory Martin,64,115.0,63.0,4.42,48,6.64,55,2.28,43,25,0.3,2,3,-1,-2
1610,325550dab63fb25a,Joe Martin,69,170.0,75.75,0.73,40,2.4,45,0.0,0,16,0.0,0,1,-1,-1
1611,5331b25a60417ffb,Anthony Rocco Martin,72,170.0,73.0,2.68,37,2.59,58,0.71,27,68,1.0,9,6,3,-1
1612,9acf42aebe9bb895,Michal Martinek,74,230.0,75.75,2.45,53,4.29,51,0.0,0,0,0.0,0,1,-1,-1
1613,f2477cf43c4975cc,Jonathan Martinez,68,135.0,70.0,4.72,48,3.77,60,0.54,50,73,0.0,7,3,4,3
1614,2c5a0b8317f8f27a,Roque Martinez,70,250.0,72.0,3.28,53,4.9,56,0.38,50,53,0.4,0,3,-3,-3
1615,76729a829623e266,Henry Martinez,67,155.0,69.0,2.79,25,4.01,60,0.0,0,80,0.0,1,2,-1,-1
1616,feffee4fc6da3aa3,Alonzo Martinez,70,155.0,75.75,3.07,27,7.33,52,0.0,0,0,0.0,0,1,-1,-1
1617,8851bb0418d27d28,Poppies Martinez,69,145.0,75.75,2.88,50,2.16,51,1.54,33,50,9.2,2,0,2,2
1618,8a9c6c4301f6d088,Danny Martinez,66,125.0,67.0,2.73,28,3.77,63,3.0,45,36,0.0,1,4,-3,1
1619,f8c2aba4815876b5,Andrew Martinez,69,215.0,75.75,3.4,31,2.3,47,1.5,50,0,0.0,0,0,0,0
1620,c0386644627a7ee5,Mana Martinez,70,135.0,70.0,3.8,50,3.55,41,0.93,66,12,0.9,1,2,-1,-1
1621,3e708ce33b6b18e6,Victor Martinez,68,155.0,70.0,9.6,52,7.53,55,1.0,50,75,0.0,1,0,1,1
1622,7dcf06c1967801c1,Adriano Martins,70,155.0,72.0,1.8,38,2.14,65,0.83,80,81,0.4,5,4,1,-2
1623,563d051c9e769b24,Wagner da Conceicao Martins,79,390.0,75.75,1.91,37,5.43,42,2.2,100,100,0.0,1,3,-2,-3
1624,7413b80dbb0f8f9f,Lucas Martins,72,145.0,72.0,2.87,35,4.14,60,0.0,0,76,0.5,4,3,1,1
1625,a17322f99ddfd8e9,Bristol Marunde,73,170.0,75.0,1.42,21,4.4,47,1.6,33,14,0.0,0,3,-3,-3
1626,c046100aea0dba9a,Shoji Maruyama,67,139.0,75.75,1.4,63,0.27,55,0.0,0,54,0.0,0,1,-1,-1
1627,5b2d7906aa894274,Mike Massenzio,74,185.0,73.0,2.08,45,3.59,54,2.74,24,50,1.4,2,5,-3,-2
1628,883922e5cd6d8473,Jameel Massouh,70,145.0,72.0,1.91,54,2.62,55,0.67,15,50,0.7,0,3,-3,-3
1629,ca743f96dd2063d5,Tiffany Masters,63,115.0,65.0,3.53,62,2.58,50,3.06,60,0,0.0,0,1,-1,-1
1630,47b9e0e7703a4868,Jorge Masvidal,71,170.0,74.0,4.11,48,3.06,64,1.44,59,74,0.3,17,10,7,-3
1631,eec3fe66a8b11a26,Al Matavao,68,205.0,67.0,7.84,46,6.7,58,0.0,0,0,0.0,0,1,-1,-1
1632,3a524c6700addc24,Tateki Matsuda,67,125.0,75.75,3.2,34,3.43,69,0.0,0,16,0.0,0,2,-2,-2
1633,cd42bbe8887bba90,Daijiro Matsui,69,200.0,75.875,0.84,45,1.69,55,1.83,30,43,0.4,4,8,-4,1
1634,2fb6f197d1fbc779,Koichiro Matsumoto,67,145.0,75.75,1.9,26,3.5,31,0.0,0,0,0.0,0,1,-1,-1
1635,5ad226da6c74a48e,Koyomi Matsushima,67,145.0,66.0,3.27,45,3.53,60,12.0,60,0,0.0,1,0,1,1
1636,990060b2a68a7b82,Naoki Matsushita,66,155.0,75.75,3.3,32,2.2,63,1.5,100,0,0.0,0,0,0,0
1637,18e4f61f16f458c6,AJ Matthews,71,185.0,75.75,5.11,52,4.96,51,0.0,0,100,0.0,0,1,-1,-1
1638,36e78278a77006d4,Connor Matthews,68,145.0,75.75,4.93,40,7.33,52,0.0,0,40,1.0,0,1,-1,-1
1639,a845f0735bc67405,Jake Matthews,71,170.0,73.0,3.17,45,2.18,61,1.85,41,66,0.6,11,5,6,1
1640,ccdd90bd1fc7dab6,Vladimir Matyushenko,72,205.0,74.0,1.9,44,1.62,59,3.25,46,70,0.1,8,6,2,-2
1641,f29a6350c69f4a33,Miranda Maverick,63,125.0,65.0,3.62,41,2.69,59,2.1,61,44,0.3,3,2,1,1
1642,12585614e0ed2626,Nick Maximov,72,185.0,76.0,1.82,52,1.71,42,5.51,45,100,0.3,3,1,2,-1
1643,a16ce18149021139,Elaina Maxwell,68,145.0,75.75,2.07,60,2.4,53,0.0,0,50,1.0,0,3,-3,-3
1644,2c6e81426dd7573c,Jack May,80,255.0,75.75,1.52,38,3.29,33,0.91,33,20,0.0,0,2,-2,-2
1645,1a9480fc288e55d7,Don'Tale Mayes,78,260.0,81.0,3.65,45,3.84,43,1.11,53,57,0.0,4,4,0,-1
1646,7d96bc577e5178b2,Gray Maynard,69,155.0,70.0,1.92,32,2.64,66,2.91,47,81,0.7,11,7,4,-1
1647,1b41c21d947d6f2f,Brooke Mayo,67,125.0,75.75,1.92,34,3.2,63,3.2,60,0,2.1,0,0,0,0
1648,016a8d958883167c,Gina Mazany,66,125.0,68.0,3.73,50,3.52,50,4.34,52,33,0.2,2,6,-4,-2
1649,70d2329a92864fdb,Sabina Mazo,67,125.0,70.0,6.1,43,4.35,57,0.65,80,59,0.2,3,4,-1,-3
1650,443f60bec7c3c3d5,Michael McBride,73,155.0,75.75,4.08,48,5.85,40,1.85,42,30,1.2,0,2,-2,-2
1651,701e057d63c124d9,Ian McCall,65,125.0,64.0,3.59,39,3.25,67,2.08,30,88,0.0,3,5,-2,-1
1652,51018a31ddf31eb2,Molly McCann,64,125.0,62.0,5.84,50,4.84,64,1.73,35,46,0.5,6,3,3,3
1653,da97d6c97d09c030,Charles McCarthy,70,185.0,71.0,0.18,12,4.03,56,2.67,60,0,2.7,1,2,-1,-1
1654,008dc37cca279def,Sean McCorkle,79,265.0,81.0,0.85,44,2.48,52,2.12,40,33,4.2,1,2,-1,-2
1655,baed16f18348908e,Kris McCray,72,170.0,76.0,2.69,45,2.57,54,2.88,55,38,0.0,0,3,-3,-3
1656,eff47295daf721a6,Tamdan McCrory,76,185.0,76.0,2.07,49,1.6,46,2.28,50,33,2.5,4,5,-1,-2
1657,11e3fd7546359fc5,Rob McCullough,69,155.0,69.0,2.47,36,2.84,59,0.46,100,68,0.0,5,5,0,-2
1658,75f871836d41f90f,Justin McCully,73,225.0,73.0,1.58,37,2.02,46,1.28,44,43,0.0,2,2,0,-1
1659,5cafbc97dba2e797,Robert McDaniel,75,185.0,75.0,1.64,44,1.98,56,0.93,50,50,1.4,1,2,-1,-2
1660,a3f8356ace5e3eb5,Miles McDonald,67,115.0,75.75,5.1,45,4.0,43,0.0,0,100,1.0,0,0,0,0
1661,d0314416a7f26527,Michael McDonald,69,135.0,70.0,2.69,42,2.76,57,1.09,66,52,1.4,7,3,4,-1
1662,49c29e57d4e2be6f,Justin McElfresh,78,205.0,75.875,4.59,26,12.79,41,0.0,0,0,0.0,0,2,-2,-2
