,id,name,height,weight,reach,ss_min,str_acc,str_a_min,str_def,td_avg,td_acc,td_def,sub_avg,wins,losses,wl_diff,momentum
511,a7ddae0be8b78147,Jessamyn Duke,71,135.0,73.0,4.83,53,4.43,57,1.27,36,50,1.9,1,3,-2,-3
512,e5c9de15bb58b1c6,Evan Dunham,70,155.0,70.0,5.35,39,3.54,61,1.83,33,80,1.0,11,8,3,-2
513,31732a614e7a3d1d,Alex Dunworth,68,155.0,75.0,1.94,31,8.71,35,0.0,0,50,0.0,0,0,0,0
514,e979c76341f19b22,Tom Duquesnoy,67,135.0,68.0,3.83,45,5.3,62,0.42,25,46,0.0,2,1,1,1
515,4417980b3e798abf,Reuben Duran,67,135.0,69.0,3.19,49,2.61,50,0.98,23,25,0.7,1,3,-2,-2
516,2153a7f8396a46cc,Luiz Dutra,71,170.0,71.0,3.92,50,4.8,41,0.0,0,100,0.0,0,2,-2,-2
517,43db649da89fac4b,Rilley Dutro,68,125.0,70.0,4.74,54,5.95,33,0.0,0,83,0.0,0,0,0,0
518,c03520b5c88ed6b4,Merab Dvalishvili,66,135.0,68.0,3.78,34,2.22,58,7.33,41,80,0.0,1,2,-1,1
519,8f0d576beba1cfcd,Matt Dwyer,76,170.0,76.0,2.57,34,3.24,54,0.44,10,60,0.0,1,3,-2,-2
520,55ed59d541f8b90c,Rolando Dy,68,145.0,69.0,3.04,37,4.47,52,0.3,20,68,0.0,1,3,-2,-1
521,ee457ef1e1c326c1,Ben Earwood,68,170.0,75.0,0.5,55,0.2,33,3.0,100,0,0.0,1,0,1,1
522,5713c1d2fac539ac,Cody East,75,245.0,74.0,4.15,43,7.32,40,3.97,100,16,0.0,0,2,-2,-2
523,05866d8c3a321856,Marvin Eastman,69,185.0,73.0,2.21,35,3.92,42,1.38,33,81,0.0,3,5,-2,-1
524,bc7230f231701d66,Mike Easton,66,135.0,70.0,3.51,37,4.28,61,0.75,22,66,0.0,3,4,-1,-4
525,a5b0bd216d8ba84e,Ross Ebanez,69,154.0,75.0,0.74,50,0.74,62,3.7,100,0,0.0,0,1,-1,-1
526,32ba186f4b0e3267,Brian Ebersole,72,170.0,73.0,2.32,49,2.14,56,1.7,23,61,0.1,6,3,3,-1
527,40ff198adda94b9f,Mark Eddiva,68,145.0,68.0,3.37,45,2.98,54,1.45,22,63,0.0,1,3,-2,-3
528,f2688492b9a525a3,Frankie Edgar,66,145.0,68.0,3.59,40,2.22,70,2.47,33,65,0.4,17,6,11,1
529,37e03538c960bac6,Abdul-Kerim Edilov,74,205.0,78.0,10.22,61,0.13,92,3.98,100,0,2.0,1,0,1,1
530,528c24b99fbaab79,Johnny Eduardo,67,135.0,71.0,2.89,38,3.34,63,0.0,0,62,0.5,3,4,-1,-2
531,f1fac969a1d70b08,Leon Edwards,72,170.0,74.0,2.38,48,1.99,55,1.26,29,70,0.5,8,2,6,6
532,5f04e3d58d9ce982,Yves Edwards,69,155.0,73.0,2.91,42,2.34,66,0.76,53,69,0.7,14,13,1,-2
533,ef44e4ea9050f2ea,Te Edwards,68,155.0,72.0,1.4,44,4.04,32,2.63,100,0,0.0,0,1,-1,-1
534,e56daf7725a0b5ab,Justin Edwards,70,155.0,70.0,2.68,42,3.32,51,2.14,26,27,1.0,2,5,-3,-3
535,27fc9218a3653e3c,Justin Eilers,73,235.0,75.0,1.78,30,6.56,47,0.0,0,0,0.0,2,4,-2,-1
536,0577808d22dfe79c,Jon Olav Einemo,78,253.0,75.0,2.15,52,3.05,52,1.73,55,43,0.0,0,3,-3,-3
537,58bc81376286b3d3,Per Eklund,70,155.0,72.0,2.07,61,2.38,67,2.07,11,50,3.6,1,2,-1,-1
538,e295b96f135d758a,Saul Elizondo,67,135.0,75.0,2.07,30,4.93,48,2.0,100,66,1.0,0,0,0,0
539,92a9aa9c93192871,Darren Elkins,70,145.0,71.0,3.36,37,2.83,53,2.68,35,57,1.3,14,6,8,-2
540,d81ac739417d7f53,Jake Ellenberger,69,170.0,71.0,2.47,39,2.83,60,2.04,47,86,0.4,10,11,-1,-4
541,8e8e4487c621aa1c,Joe Ellenberger,69,155.0,72.0,1.62,47,3.45,48,3.17,40,0,1.1,1,1,0,-1
542,c96d9178c9ed9e62,Tim Elliott,67,135.0,66.0,3.41,45,2.3,62,4.26,65,50,1.4,4,6,-2,1
543,77350fd0e6d1dba8,Lisa Ellis,64,115.0,62.0,1.68,48,2.32,57,4.19,63,50,0.6,0,3,-3,-3
544,e60d773a0a42048a,Eddy Ellis,69,170.0,75.0,3.4,69,1.53,68,4.0,66,50,2.0,1,0,1,1
545,1536a25e16fc299b,Anna Elmose,63,115.0,65.0,3.68,49,4.64,56,0.0,0,33,0.0,0,2,-2,-2
546,1741343f0ca34dd5,Aaron Ely,68,135.0,75.0,0.82,15,0.66,69,2.47,100,50,4.9,0,0,0,0
547,abd5fb12437eda21,Ramazan Emeev,70,170.0,76.0,2.51,47,1.4,70,2.0,33,80,0.3,3,0,3,3
548,f54200f1dfb9b5d4,Aleksander Emelianenko,78,255.0,75.0,2.75,41,1.7,65,2.32,72,66,0.9,6,3,3,-1
549,b8da6f5c80ae2d15,Fedor Emelianenko,72,230.0,74.0,3.18,51,1.0,63,2.0,63,82,1.9,23,3,20,3
550,dc0f07928009a127,Rob Emerson,69,155.0,70.0,2.5,30,2.83,64,2.02,52,65,0.4,3,3,0,-1
551,e00a3dee329a51f7,Jamall Emmers,70,145.0,74.0,8.27,68,8.76,44,0.0,0,100,0.0,0,0,0,0
552,fba03cd6cc28dc41,Josh Emmett,66,145.0,70.0,3.89,37,3.64,63,1.9,52,50,0.2,4,2,2,-1
553,e3f443e4cbc3da8f,Marius Enache,71,155.0,75.0,1.71,34,0.66,84,3.94,100,0,3.9,0,0,0,0
554,330bafba312face4,Oliver Enkamp,72,170.0,77.0,2.38,36,3.55,37,0.87,16,0,0.0,0,2,-2,-2
555,d7adfcfdf7c6c1f8,Ian Entwistle,65,135.0,64.0,0.11,7,7.36,31,0.0,0,0,12.1,1,2,-1,-1
556,993d385f5a475375,Andy Enz,75,185.0,78.0,3.51,23,5.32,57,0.0,0,58,0.0,0,3,-3,-3
557,bc7cf284c1c2f16e,Won Jin Eoh,67,160.0,75.0,3.74,44,3.58,46,0.0,0,50,0.0,0,1,-1,-1
558,7b9a85e5ff31ef47,Tom Erikson,75,280.0,75.0,0.94,47,1.87,25,4.68,60,100,6.2,3,2,1,-1
559,22061ff217907c78,Konstantin Erokhin,71,230.0,73.0,1.07,36,1.83,47,0.0,0,70,0.0,0,2,-2,-2
560,902ec2cc48c8ae8a,Julian Erosa,73,155.0,75.0,4.91,52,5.2,45,1.64,60,75,1.1,1,2,-1,-2
561,74061adb224be3cc,Nick Ertl,69,155.0,75.0,2.13,69,2.53,41,3.0,50,0,0.0,1,0,1,1
562,c26ea30823f37316,Chel Erwin-Davis,72,170.0,75.0,4.06,54,1.13,61,4.25,100,50,1.4,0,0,0,0
563,0e4daed84a8f39a6,Eric Esch,71,350.0,75.0,3.07,71,1.74,43,0.0,0,0,2.0,2,1,1,2
564,5df17b3620145578,Cole Escovedo,67,135.0,72.0,1.82,45,4.85,45,0.55,40,10,0.0,2,6,-4,-4
565,83fd97284f4bb4a4,Efrain Escudero,69,155.0,70.0,2.92,44,2.3,63,1.31,40,66,0.8,5,7,-2,-2
566,d910665038efc639,Carla Esparza,61,115.0,63.0,2.2,38,3.07,53,3.4,35,40,0.4,4,4,0,-2
567,ccf5dc41417e9daf,Juan Espino,76,250.0,82.0,6.11,95,1.11,33,8.33,100,0,8.3,1,0,1,1
568,215a70f073a7b726,Jordan Espinosa,66,125.0,71.0,5.87,66,4.65,46,0.92,16,100,0.9,0,0,0,0
569,411539901068522f,Jodie Esquibel,63,115.0,64.0,4.87,40,8.5,52,0.0,0,87,0.0,0,2,-2,-2
570,33011768c3c4dc9a,Terry Etim,73,155.0,73.0,2.16,35,2.53,67,0.43,30,39,1.4,6,5,1,-2
571,4234f0097c83fa62,Sijara Eubanks,64,125.0,67.0,4.4,34,2.57,68,2.5,62,83,0.0,2,0,2,2
572,9766ed20b68c7c33,Billy Evangelista,68,155.0,68.0,4.51,40,3.96,61,1.6,19,61,0.2,7,2,5,-2
573,d3de4a24f7eefac8,Doug Evans,69,155.0,75.0,1.79,35,2.55,55,3.19,83,69,0.6,0,2,-2,-2
574,ee779c43a8926d52,Rashad Evans,72,205.0,75.0,2.14,37,2.42,63,2.98,44,73,0.0,17,8,9,-5
575,fc6e681bf6658faf,Ashlee Evans-Smith,68,125.0,67.0,4.97,37,3.7,61,1.14,27,66,0.0,3,3,0,1
576,dd8aec6de7035943,Dan Evensen,75,250.0,75.0,0.27,10,3.86,38,0.0,0,0,4.0,0,2,-2,-2
577,b12a1d19ee383b7c,Tonya Evinger,67,135.0,70.0,1.5,41,4.33,41,0.9,33,28,1.4,0,4,-4,-4
578,5f6f049d54728e88,Andre Ewell,71,135.0,76.0,3.53,43,2.93,56,1.0,100,40,0.0,1,0,1,1
579,f72465a784c1b084,Jessica Eye,66,125.0,66.0,3.63,36,3.43,60,0.53,50,60,0.7,4,5,-1,3
580,78114b7199cef90c,Urijah Faber,66,135.0,67.0,2.66,41,2.51,65,1.59,31,60,0.9,19,9,10,1
581,8c020156779f7888,Melinda Fabian,66,125.0,66.0,4.03,41,4.0,62,0.0,0,100,0.0,0,1,-1,-1
582,40389d39a92f5bfa,Wagnney Fabiano,66,145.0,69.0,1.19,38,0.66,70,3.44,64,100,0.4,4,2,2,-1
583,e17ac6410c8377f4,Bartosz Fabinski,72,170.0,75.0,2.22,70,1.35,53,7.17,70,80,0.0,3,1,2,-1
584,453ee00c3e1ae9dd,Ron Faircloth,69,205.0,75.87692307692308,0.39,40,8.9,42,0.0,0,0,0.0,0,0,0,0
585,d58478ded5534695,Maiquel Falcao,71,185.0,75.0,1.67,55,0.53,86,1.0,100,71,3.0,1,0,1,1
586,91d73ee59347ac16,Brodie Farber,73,170.0,75.0,1.69,45,2.17,53,0.9,50,20,0.9,0,2,-2,-2
587,04e9955f33e0c267,Joao Paulo Faria,69,155.0,75.0,6.69,64,2.09,85,1.25,50,0,1.2,0,0,0,0
588,27b164b0d1833df0,Kalindra Faria,67,125.0,75.0,2.23,56,1.44,45,1.31,66,20,0.7,0,3,-3,-3
589,49c7236c737d7e59,Chance Farrar,69,145.0,75.0,0.81,22,2.21,67,3.02,100,0,0.0,0,2,-2,-2
590,9c42a0de8e012870,Kelly Faszholz,68,135.0,67.0,4.01,48,3.61,52,0.0,0,44,0.0,0,2,-2,-2
591,5af26b3201690d29,Rodney Faverus,72,215.0,75.0,2.3,53,1.6,54,4.5,100,25,0.0,0,1,-1,-1
592,5c1ca0c72b599a3c,Rafael Feijao,73,205.0,73.0,2.71,53,3.62,49,0.6,40,63,0.1,8,6,2,-3
593,e5010b1b94ca5755,Paul Felder,71,170.0,70.0,3.52,43,2.96,51,0.36,33,59,0.4,7,4,3,-1
594,b0f316c60f8d3b47,Josh Ferguson,65,125.0,66.0,2.13,43,4.18,32,0.59,11,54,0.0,0,2,-2,-2
595,22a92d7f62195791,Tony Ferguson,71,155.0,76.0,5.51,44,3.55,63,0.6,42,76,1.5,14,1,13,11
596,27541033b97c076d,Kevin Ferguson,74,235.0,75.0,2.3,50,3.41,38,3.1,72,36,1.2,4,2,2,-1
597,cbc071cb20ea59c7,Bibiano Fernandes,67,139.0,75.0,2.91,40,2.02,72,3.97,53,77,0.6,9,1,8,4
598,28ba5f27e473420c,Alexandre Ferreira,67,205.0,75.87692307692308,2.57,60,8.14,42,0.0,0,0,0.0,0,1,-1,-1
599,f53d4f21d1b5f2dc,Diego Ferreira,69,155.0,74.0,4.45,41,3.08,54,0.91,23,62,1.2,5,2,3,3
600,dbc17725b887860a,Cezar Ferreira,73,185.0,78.0,1.83,42,2.14,55,2.97,59,90,0.5,9,5,4,-1
601,d814f5192e58fb2f,Drew Fickett,70,155.0,70.0,2.33,41,2.29,57,1.3,35,30,2.2,5,4,1,-1
602,6e380a4d73ab4f0e,Ron Fields,74,200.0,75.87692307692308,0.33,33,2.64,11,0.0,0,0,0.0,0,1,-1,-1
603,aa72b0f831d0bfe5,Deiveson Figueiredo,65,125.0,68.0,2.25,54,1.62,54,2.46,53,50,3.9,4,0,4,4
604,bbfca6d5c27d9cd8,Edwin Figueroa,67,135.0,69.0,2.57,39,3.06,51,0.2,100,37,0.6,2,4,-2,-3
605,daff32bc96d1eabf,Anthony Figueroa,64,135.0,75.0,2.37,48,3.77,49,0.0,0,58,0.0,3,3,0,-2
606,2abdead94ce73552,Paulo Filho,68,185.0,75.0,1.86,48,1.67,66,2.4,32,42,1.6,11,1,10,1
607,8fd808923cffff82,Andre Fili,71,145.0,74.0,3.72,36,3.72,53,2.8,46,69,0.2,6,5,1,-1
608,997b4f52f76a0b53,Brady Fink,72,183.0,75.0,1.69,41,1.69,61,3.63,25,0,3.6,0,1,-1,-1
609,3317823959d32a05,Jan Finney,68,135.0,75.0,2.16,28,8.75,42,0.77,11,25,0.0,0,2,-2,-2
610,9583662df31d943f,Luigi Fioravanti,68,170.0,70.0,2.23,42,2.21,69,3.76,63,67,0.9,4,5,-1,-1
611,16d09e800ad7ec79,Luiz Firmino,66,154.0,75.0,1.23,50,1.22,51,3.86,45,20,0.9,4,3,1,-1
612,f34312c2ccfa0e00,Spencer Fisher,67,155.0,70.0,3.17,43,3.03,64,0.67,30,60,0.8,9,8,1,-3
613,bebb4ae55ac2bf6f,Chris Fishgold,68,145.0,75.0,4.78,26,5.74,50,3.59,50,0,0.0,0,1,-1,-1
614,5517bd590dbbe1f8,Bryanna Fissori,64,145.0,75.0,1.4,46,1.2,57,2.0,25,50,0.0,0,0,0,0
615,6f018c039b4d5d80,Jon Fitch,72,170.0,76.0,2.61,50,1.65,54,3.6,51,56,0.8,15,3,12,-1
616,7d09200f6a77b20e,Colin Fletcher,74,155.0,78.0,3.1,34,2.97,62,0.0,0,27,0.0,0,2,-2,-2
617,b5f44dcb863f595b,Luke Flores,72,155.0,75.0,2.11,46,2.34,62,0.0,0,50,1.8,0,0,0,0
618,cb139171ed1b69fe,Kenny Florian,70,145.0,74.0,2.41,40,1.85,63,2.22,33,60,1.3,13,5,8,-1
619,c4b9296214f4c09c,Jason Von Flue,72,170.0,75.0,1.89,36,3.23,52,0.62,16,58,1.5,2,4,-2,-2
620,01d2ed8c502e3828,Caros Fodor,69,155.0,76.0,2.76,54,2.83,54,2.1,25,50,0.0,5,2,3,-2
621,fa534853eb195270,Mal Foki,67,220.0,75.0,2.86,14,14.29,54,0.0,0,0,0.0,0,1,-1,-1
622,05339613bf8e9808,Rob Font,68,135.0,71.0,4.94,40,3.88,63,1.29,33,30,0.9,6,3,3,1
623,7a82635ffa9b59fe,Claudionor Fontinelle,65,185.0,75.0,2.62,42,10.25,28,0.0,0,0,0.0,0,1,-1,-1
624,947eccadb72f4f6f,Jesse Forbes,74,185.0,75.0,2.11,24,4.06,53,1.79,75,66,1.2,0,4,-4,-4
625,b102c26727306ab6,Jussier Formiga,65,125.0,67.0,1.34,38,2.17,65,1.86,37,85,0.7,8,4,4,3
626,44bc27bfa76dcd9e,Renee Forte,67,155.0,71.0,2.08,32,2.12,63,2.32,58,66,0.0,1,3,-2,-2
627,d761b3766e38c5db,Marcel Fortuna,73,205.0,74.0,3.83,46,4.52,64,0.45,8,75,0.5,1,2,-1,-2
628,3dc3022232b79c7a,Brian Foster,69,170.0,71.0,3.3,39,1.63,65,3.67,60,37,1.8,3,2,1,2
629,ec33146e43e58933,Xavier Foupa-Pokam,73,185.0,75.0,1.47,43,2.5,49,0.0,0,16,0.0,0,2,-2,-2
630,f65a0eb902f9476b,Brandon Foxworth,71,145.0,75.0,1.33,32,4.59,50,0.0,0,0,0.0,0,1,-1,-1
631,e0ec3c3b6b611f7e,Hermes Franca,66,155.0,71.0,1.78,39,2.85,55,1.53,36,37,2.4,7,5,2,-1
632,00a3ff40c4b2cf21,Glaico Franca,72,155.0,77.0,2.35,42,3.46,47,2.68,42,76,0.3,1,2,-1,-2
633,ecfdbf38681a59ba,Francisco France,72,205.0,75.87692307692308,0.54,33,3.51,27,0.0,0,0,6.1,1,0,1,1
634,b9532d815060de7f,John Franchi,66,145.0,67.0,1.83,48,2.59,48,2.68,80,40,0.3,1,2,-1,-2
635,d897897060f10a3a,Rich Franklin,73,185.0,75.0,4.1,44,2.07,62,1.31,66,63,0.7,21,7,14,-1
636,040d3b4c735541aa,Zoila Frausto,64,135.0,75.0,0.77,31,1.64,53,0.0,0,57,0.0,1,1,0,-1
637,3beeeafcbc8b4cbc,Gary Frazier,72,245.0,75.0,1.5,39,2.77,46,0.0,0,100,0.0,0,1,-1,-1
638,78863e4a28204a6b,Justin Frazier,72,265.0,75.0,1.11,66,6.11,4,0.0,0,0,0.0,0,1,-1,-1
639,b4bc2e3353a770b5,Ian Freeman,71,225.0,75.0,2.54,48,3.11,44,1.44,40,80,0.7,3,2,1,0
640,98a58c26c5b1ed17,Patricio Freire,65,145.0,65.0,2.84,41,4.43,60,0.6,18,94,0.6,0,0,0,0
641,90e6dde9113830bd,Patricky Freire,67,155.0,71.0,3.06,44,3.34,69,1.26,33,100,0.0,0,0,0,0
642,f1f37d667bcd0d27,Willamy Freire,68,155.0,75.0,1.53,37,0.93,62,0.5,100,73,0.0,0,2,-2,-2
643,9aa56f004b2bca07,Donavon Frelow,67,135.0,75.0,2.4,27,3.2,52,1.0,100,26,0.0,0,0,0,0
644,756f45905fb20cb5,Mike French,70,145.0,75.0,0.23,23,2.17,42,0.0,0,22,1.0,0,2,-2,-2
645,73321668ff977f1b,Clay French,67,161.0,75.0,1.52,50,1.27,16,0.0,0,100,0.0,0,1,-1,-1
646,dccb63727f2f5f74,Matt Frevola,69,155.0,71.0,3.87,36,4.2,57,2.45,40,83,1.8,0,1,-1,0
647,6ef65b6a152e49d5,Philip De Fries,77,250.0,82.0,2.3,47,3.0,37,3.29,42,100,0.6,2,3,-1,-2
648,1641ef250e9de19b,Sarah Frota,66,115.0,75.0,24.47,66,5.53,64,0.0,0,0,0.0,0,0,0,0
649,271fe91f4ba9d2c5,Don Frye,73,219.0,75.0,2.87,64,3.57,37,0.91,57,45,0.7,12,5,7,-4
650,253de74457bd6374,Tony Fryklund,72,185.0,75.0,3.49,39,6.5,43,0.0,0,66,0.5,2,5,-3,-4
651,c3c38c86f5ab9b5c,Jesse Fujarczyk,76,225.0,75.0,1.03,33,4.91,38,0.0,0,25,0.0,0,2,-2,-2
652,d71d968dc6ecfdaf,Katsuhisa Fujii,72,205.0,75.87692307692308,4.0,50,4.43,64,2.14,25,50,2.1,2,2,0,-1
653,b1605ea39fba6af6,Kazuyuki Fujita,72,235.0,75.0,1.05,49,1.99,52,2.78,36,85,0.6,7,7,0,-2
654,ccd58ff71e260ed5,Keisuke Fujiwara,66,139.0,75.0,0.73,44,1.2,47,0.0,0,23,2.5,0,3,-3,-3
655,7c35f869033901ae,Riki Fukuda,72,185.0,73.0,4.24,43,3.71,64,2.17,43,70,0.0,3,3,0,-1
656,4638cc6479cc0afe,Masio Fullen,70,145.0,70.0,2.46,32,3.5,54,0.47,33,69,0.0,1,2,-1,-2
657,aa3153a9941b4d44,Masakatsu Funaki,72,185.0,75.0,1.82,68,2.92,35,0.0,0,0,5.5,1,2,-1,1
658,e9e1acc96536bb4f,Ricardo Funch,70,170.0,76.0,2.61,65,3.57,40,1.24,18,60,0.0,0,4,-4,-4
659,c3e2eca94b2320bc,Katsuaki Furuki,72,168.0,75.0,0.27,10,2.67,39,0.0,0,0,3.0,0,1,-1,-1
660,fe98f86284a6eeb3,Gustavo Gabriel,66,125.0,75.0,4.06,65,4.26,46,0.0,0,50,0.0,0,0,0,0
661,ec34349e7dffcde7,Claudia Gadelha,64,115.0,63.0,3.23,42,4.69,56,3.72,47,58,0.9,5,4,1,-1
662,a7a79b8efbceaaac,Alavutdin Gadjiev,74,185.0,75.0,0.99,27,0.99,57,0.0,0,50,0.0,0,1,-1,-1
663,9e8f6c728eb01124,Justin Gaethje,71,155.0,70.0,8.53,54,10.54,53,0.0,0,80,0.0,2,2,0,1
664,837d30395faca41e,Sheila Gaff,65,135.0,62.0,1.6,50,2.89,28,0.0,0,20,0.0,0,2,-2,-2
665,b8592b4a383696cd,Mitch Gagnon,65,135.0,65.0,3.18,48,2.13,63,1.43,26,67,1.9,4,3,1,-2
666,06dc1a58663579d2,Travis Galbraith,72,170.0,75.0,2.21,40,3.45,48,1.33,25,0,1.3,0,3,-3,-3
667,0876d21328cf4a45,Dave Galera,71,135.0,75.0,1.67,69,0.53,33,0.0,0,14,2.0,0,1,-1,-1
668,8a1b4330c7957961,Zelg Galesic,74,185.0,75.0,4.86,62,0.61,66,1.3,100,20,1.3,2,3,-1,-2
669,9e50097a89442158,Mickey Gall,74,170.0,74.0,1.47,52,2.21,43,2.33,66,50,5.2,4,1,3,1
670,96706c75a2b14164,Daniel Gallemore,77,265.0,75.0,3.1,41,6.0,52,0.0,0,0,0.0,0,0,0,0
671,cc81c92fe2254935,Tom Gallicchio,70,170.0,73.0,3.53,26,7.07,43,1.0,11,0,0.0,0,1,-1,-1
672,e15d0a2519d6a0b5,Marcos Galvao,67,135.0,75.0,1.97,32,3.86,61,2.27,28,88,1.1,0,2,-2,-2
673,45fe6765c56d8018,Andre Galvao,67,168.0,75.0,2.34,52,1.56,58,2.02,27,0,2.8,3,2,1,-1
674,10559c53de0b950e,Joey Gambino,67,145.0,75.0,2.47,35,2.53,51,0.0,0,42,0.8,0,2,-2,-2
675,cc6f9d1e89f3449a,Manvel Gamburyan,65,135.0,67.0,2.13,41,2.83,55,3.26,34,69,0.7,9,9,0,-2
676,41904fc4d3f5bffc,Ariel Gandulla,71,205.0,75.87692307692308,1.95,23,2.07,72,1.88,66,0,0.0,1,1,0,-1
677,d8c7c61b176e3994,Cody Garbrandt,68,135.0,65.0,3.48,37,3.43,66,1.0,33,100,0.0,6,2,4,-2
678,ac5a7400da3a9a41,Elias Garcia,65,125.0,67.0,1.59,27,5.05,50,0.68,14,33,1.4,0,2,-2,-2
679,917e53fa0adea0d3,Leonard Garcia,70,145.0,69.0,2.77,24,4.79,52,0.3,26,42,0.5,6,10,-4,-5
680,8a04d94dfcfab159,Nick Garcia,64,125.0,75.0,0.67,25,3.03,50,0.0,0,83,5.1,0,0,0,0
681,97cf1a2c7c5e7889,Steve Garcia,72,135.0,75.0,6.22,64,2.61,40,0.0,0,100,0.0,0,0,0,0
682,8d49545dadf9b919,Edgar Garcia,70,170.0,71.0,3.16,29,4.23,60,2.21,57,50,0.6,1,4,-3,-4
683,a2b12c3f3d60ff69,Alex Garcia,69,170.0,72.0,1.81,31,3.03,59,3.72,52,66,0.1,5,5,0,-2
684,4f7e290e71d60f87,Rulon Gardner,75,265.0,75.0,2.05,25,1.45,60,0.75,100,100,0.0,1,0,1,1
685,8e5bfd4e82352340,Pablo Garza,73,145.0,73.0,3.37,44,2.7,50,0.94,25,15,1.3,3,4,-1,-1
686,a1b0715c4fd2dbd3,Azamat Gashimov,66,125.0,66.0,1.24,21,4.75,53,1.69,25,0,0.0,0,2,-2,-2
687,e4770d5ed44a3970,Brian Gassaway,73,170.0,75.0,0.34,26,3.65,44,0.0,0,42,0.0,0,2,-2,-2
688,8c0580d4fff106c1,Kelvin Gastelum,69,185.0,71.0,3.86,43,2.87,61,0.82,50,62,0.2,10,3,7,2
689,6ded9184b2284645,Willie Gates,68,125.0,70.0,1.8,38,4.28,38,0.0,0,67,0.4,1,3,-2,-2
690,b72a60a0cadff408,Louis Gaudinot,63,125.0,63.0,2.34,37,6.42,48,0.57,40,31,1.1,1,3,-2,-1
691,effd0b70e6749ab2,Charlene Gellner,62,125.0,75.0,2.01,42,3.24,43,0.0,0,0,1.7,0,1,-1,-1
692,14e797332ea32cdb,Chad George,66,135.0,68.0,1.26,50,1.11,65,3.08,46,0,1.3,1,2,-1,-2
693,2f1700b3a4a09bc7,Paul Georgieff,74,170.0,75.0,2.55,40,2.34,35,0.0,0,0,0.0,0,1,-1,-1
694,15edcf67ccf5be84,Brian Geraghty,67,155.0,75.0,0.47,25,9.77,36,0.0,0,50,0.0,0,1,-1,-1
695,2db0c114414d4f06,Karine Gevorgyan,64,125.0,63.0,1.2,20,1.8,76,0.0,0,0,0.0,0,1,-1,-1
696,cb6783c39c01d896,Tiki Ghosn,70,170.0,75.0,2.78,46,2.94,58,0.41,50,61,0.0,3,7,-4,1
697,de45aaae23dfa392,Christos Giagos,70,155.0,71.0,2.13,32,1.85,54,1.93,40,41,0.3,2,3,-1,1
698,946db8a378903cc3,Joe Giannetti,72,155.0,74.0,1.93,38,2.8,40,1.0,16,0,0.0,0,1,-1,-1
699,f74e037b97917027,James Giboo,71,170.0,75.0,1.2,27,7.08,39,0.0,0,0,0.0,0,1,-1,-1
700,63eedfcc73071d41,Lance Gibson,69,185.0,75.0,1.21,75,6.44,20,0.0,0,0,0.0,1,1,0,-1
701,700a674c042b7a96,Cody Gibson,70,135.0,71.0,2.47,31,2.54,63,1.85,38,58,0.4,1,3,-2,-2
702,83825fad27ab3581,Joe Gigliotti,71,185.0,69.0,1.04,39,2.92,45,1.56,100,50,0.8,0,2,-2,-2
703,6bb1d2b714d4b3bc,Joey Gilbert,71,155.0,75.0,0.61,42,4.44,31,0.0,0,0,0.0,0,1,-1,-1
704,b27a1fcb56a3035a,Trevin Giles,72,185.0,74.0,5.45,66,1.13,76,3.69,100,66,0.0,2,0,2,2
705,42c96a9c4802e2e1,Kultar Gill,72,154.0,75.0,1.14,50,0.4,41,1.71,66,38,0.0,0,2,-2,-2
706,84ff027394f7e470,Gregor Gillespie,69,155.0,71.0,3.19,48,2.28,56,7.01,47,0,1.2,5,0,5,5
707,91720876db0ee468,Jason Gilliam,72,170.0,75.0,0.79,33,3.14,42,0.0,0,0,0.0,0,2,-2,-2
708,762c69860eef65d8,Alex Gilpin,67,145.0,72.0,6.8,54,12.29,42,2.17,25,0,2.2,0,0,0,0
709,c1ea31a904fe08a9,Billy Giovanella,68,125.0,75.0,1.27,40,2.02,52,0.87,12,100,1.7,0,0,0,0
710,81f1810f72df8f25,Brandon Girtz,67,155.0,75.0,2.5,60,1.92,47,5.76,100,100,0.0,0,0,0,0
711,fda067e842b07466,Jason Glaza,72,230.0,75.0,4.34,54,0.43,40,4.34,100,0,4.3,0,0,0,0
712,814ff3018127e8fc,Rick Glenn,72,145.0,70.0,4.31,42,4.29,53,0.67,13,66,0.3,3,3,0,-1
713,ad56b3f00ca38dfd,Mark Godbeer,76,240.0,77.0,3.97,53,3.3,54,0.0,0,28,0.0,2,2,0,-1
714,bd85ca0bb4f26cfc,Clint Godfrey,66,135.0,75.0,0.57,31,0.96,65,0.85,25,50,0.0,0,2,-2,-2
715,e62b36885ecdac27,Allan Goes,72,205.0,75.87692307692308,0.64,52,1.35,41,1.75,40,0,2.6,2,3,-1,-2
716,ac29d508d78384c9,Marcelo Golm,75,249.0,75.0,4.26,60,3.92,47,0.47,50,87,0.5,1,2,-1,-2
717,0778f94eb5d588a5,Joey Gomez,70,155.0,71.0,2.93,35,4.03,53,1.15,37,50,0.0,0,2,-2,-2
718,a0a680fe2f6cc8e6,Frank Gomez,70,135.0,67.0,1.52,48,0.79,66,1.14,60,70,0.8,2,2,0,-1
719,1e35aa8955794580,Ulysses Gomez,66,125.0,66.0,2.72,25,3.57,68,0.0,0,0,0.0,0,2,-2,-2
720,af1e5c64b8663aa0,Sergio Gomez,66,155.0,75.0,1.5,42,1.16,56,2.57,66,31,0.0,0,2,-2,-2
721,513e84bfe65ff509,Luis Gomez,67,145.0,68.0,1.57,33,4.03,55,4.48,50,33,0.0,0,0,0,0
